Header_Length,Protocol Type,Duration,Rate,Srate,Drate,fin_flag_number,syn_flag_number,rst_flag_number,psh_flag_number,ack_flag_number,ece_flag_number,cwr_flag_number,ack_count,syn_count,fin_count,rst_count,HTTP,HTTPS,DNS,Telnet,SMTP,SSH,IRC,TCP,UDP,DHCP,ARP,ICMP,IGMP,IPv,LLC,Tot sum,Min,Max,AVG,Std,Tot size,IAT,Number,Magnitue,Radius,Covariance,Variance,Weight,label,attack
6029719,17,64,117.062454,117.062454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,12200,118,1414,788.5,647,766,169402750,13.5,39.78,915,418743.97,1,244.6,ARP_Spoofing_test,1
6037379,17,64,117.16836,117.16836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,4536,247.6,1414,882,577,766,0.001332402,5.5,41.78,816,370193.03,0.9,38.5,ARP_Spoofing_test,1
6045039,17,64,117.25933,117.25933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,12200,118,1414,788.5,647,766,169402750,13.5,39.78,915,418743.97,1,244.6,ARP_Spoofing_test,1
6052385.5,17,64,117.36007,117.36007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,4224,247.6,1414,822.5,519.5,735.5,0.000556994,5.5,40.3,735,301161.66,0.9,38.5,ARP_Spoofing_test,1
6057338,17,64,117.36766,117.36766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,9176,86,1414,599,476.2,358,169402750,13.5,34.6,675,228859.06,1,244.6,ARP_Spoofing_test,1
6061235,17,64,117.2512,117.2512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2136,86,506.8,349,157.4,414,0.016587306,5.5,26.02,222.6,27663.602,0.9,38.5,ARP_Spoofing_test,1
1828250.8,9.3,64,36.597984,36.597984,0,0,0,0,0.4,0.7,0,0,0,0,0,121.4,0,0,0,0,0,0,0,0.7,0.3,0,0,0,0,1,1,5268,73.8,662,346.8,200.4,159.2,169402750,13.5,26.34,283.2,40272.383,1,244.6,ARP_Spoofing_test,1
615840.1,7.1,64,13.061654,13.061654,0,0,0,0,0.4,0.9,0,0,0,0,0,113,0,0,0,0,0,0,0,0.9,0.1,0,0,0,0,1,1,454.5,66,106.5,82,18.27,81.4,1.00E-04,5.5,12.8,25.83,373.46405,0.9,38.5,ARP_Spoofing_test,1
6066496.5,17,64,117.093796,117.093796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2928,66,478,182.1,155,369.2,169402750,13.5,19,219.5,24707.984,1,244.6,ARP_Spoofing_test,1
6070828.5,17,64,116.98175,116.98175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2754,239.6,1222,603,328.2,417.2,0.014059496,5.5,34.2,464,121735.87,0.9,38.5,ARP_Spoofing_test,1
5466942.5,17,64,105.19615,105.19615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,6028,86,1222,390,274,332,169402750,13.5,27.9,388.2,75696.93,1,244.6,ARP_Spoofing_test,1
5469868,17,64,105.10284,105.10284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1904,204.4,476.5,358,100.06,344.5,0.015874315,5.5,26.72,141.5,12029.466,0.9,38.5,ARP_Spoofing_test,1
6080761.5,17,64,116.68295,116.68295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,5540,86,567.5,357,163.4,361.2,169402750,13.5,26.72,231.6,26877.28,1,244.6,ARP_Spoofing_test,1
5475864,17,83.1,104.96305,104.96305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1673,86,446,277,150.9,327.2,0.014899206,5.5,23.27,213.4,25471.344,0.9,38.5,ARP_Spoofing_test,1
3049880.5,11.5,64,59.302807,59.302807,0,0,0,0,0.3,0.5,0,0,0,0,0,87.7,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,1,1,4524,77.8,486,296,165.2,184.1,169402750,13.5,24.34,233.9,27386.748,1,244.6,ARP_Spoofing_test,1
1836156.6,9.3,64,36.39474,36.39474,0,0,0,0,0.3,0.7,0,0,0,0,0,122.9,0,0,0,0,0,0,0,0.7,0.3,0,0,0,0,1,1,862.5,66,444,163,146.6,150.6,0.006805992,5.5,17.8,207.4,24364.848,0.9,38.5,ARP_Spoofing_test,1
5480666,17,64,116.42453,116.42453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,1,0,0,0,0,1,1,3572,66,486,226.1,179.9,335.5,169402750,13.5,21.27,254.5,32445.678,1,244.6,ARP_Spoofing_test,1
6093138,17,64,116.31429,116.31429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2172,234.8,486,413.2,95.06,369.2,0.018656898,5.5,28.72,134.5,11611.615,0.9,38.5,ARP_Spoofing_test,1
6097163,17,64,116.2129,116.2129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,6196,86,902,403.5,203.8,362.8,169402750,13.5,28.44,288,41541.87,1,244.6,ARP_Spoofing_test,1
6102823,17,64,116.26947,116.26947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,4536,247.6,1414,882,577,766,0.000711322,5.5,41.78,816,370193.03,0.9,38.5,ARP_Spoofing_test,1
6110483,17,64,116.35516,116.35516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,12200,118,1414,788.5,647,766,169402750,13.5,39.78,915,418743.97,1,244.6,ARP_Spoofing_test,1
6118143,17,64,116.4499,116.4499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,4536,247.6,1414,882,577,766,0.000915599,5.5,41.78,816,370193.03,0.9,38.5,ARP_Spoofing_test,1
6125803,17,64,116.55434,116.55434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,12200,118,1414,788.5,647,766,169402750,13.5,39.78,915,418743.97,1,244.6,ARP_Spoofing_test,1
6133276,17,64,116.662,116.662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,4348,284.5,1414,851,523,803,0.000914812,5.5,41,739.5,305641.88,0.9,38.5,ARP_Spoofing_test,1
6140843,17,64,116.76663,116.76663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,11920,118,1414,768,629.5,766,169402750,13.5,39.1,890.5,396500.9,1,244.6,ARP_Spoofing_test,1
6148503,17,64,116.86793,116.86793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,3888,118,1284,650,577,766,0.00220511,5.5,35.38,816,370193.03,0.9,38.5,ARP_Spoofing_test,1
6155902,17,64,116.956314,116.956314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,11290,118,1414,728,635.5,673,169402750,13.5,38.22,898.5,403810.25,1,244.6,ARP_Spoofing_test,1
6163543,17,64,117.06386,117.06386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,4536,247.6,1414,882,577,766,0.000525403,5.5,41.78,816,370193.03,0.9,38.5,ARP_Spoofing_test,1
6169806,17,64,117.16843,117.16843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,10800,86,1414,695.5,643,643,169402750,13.5,37.28,911.5,415499.44,1,244.6,ARP_Spoofing_test,1
6175557.5,17,64,117.177444,117.177444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2464,338.8,482.8,455.2,46.5,428.5,0.013578797,5.5,30.16,65.75,4669.183,0.9,38.5,ARP_Spoofing_test,1
5561253.5,17,64,117.06717,117.06717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,1,0,0,0,0,1,1,6230,84.7,486,402.2,138.2,342.2,169402750,13.5,28.42,193.5,18784.568,1,244.6,ARP_Spoofing_test,1
1859362.2,9.3,64,35.89332,35.89332,0,0,0,0,0.4,0.7,0,0,0,0,0,67,0,0,0,0,0,0,0,0.7,0.3,0,0,0,0,1,1,1038,73.8,436.5,198.1,147.5,149.2,0.008773279,5.5,19.64,208.5,24276.982,0.9,38.5,ARP_Spoofing_test,1
8891.4,6,64,1.3080524,1.3080524,0,0,0,0,0.5,1,0,0,0,0,0,112.1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1925,66,486,125.8,123.7,79.5,169402750,13.5,15.86,175.4,15465.07,1,244.6,ARP_Spoofing_test,1
7522.5,6,64,1.1033131,1.1033131,0,0,0,0,0.5,1,0,0,0,0,0,94.3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,419,66,95.1,74.5,10.55,77.8,3.80E-05,5.5,12.2,14.914,136.57314,0.9,38.5,ARP_Spoofing_test,1
5565515,15.9,64,105.30155,105.30155,0,0,0,0,0,0.1,0,0,0,0,0,5.2,0,0,0,0,0,0,0,0.1,0.9,0,0,0,0,1,1,2446,66,432.5,151.1,131.6,327.2,169402750,13.5,17.16,185,19390.45,1,244.6,ARP_Spoofing_test,1
4949494,15.9,64,105.15487,105.15487,0,0,0,0,0.1,0.1,0,0,0,0,0,0.2,0,0,0.1,0,0,0,0,0.1,0.9,0,0,0,0,1,1,2031,145.8,582,385,163.8,331,0.015887309,5.5,27.7,231.5,32674.152,0.9,38.5,ARP_Spoofing_test,1
6190351.5,17,64,116.72436,116.72436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,5600,70,630,361,196,390,169402750,13.5,26.84,277.5,38575.484,1,244.6,ARP_Spoofing_test,1
6193854.5,17,64,116.61022,116.61022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1891,156.4,457.2,341.8,114.2,366,0.015772795,5.5,26.12,161.5,16386.229,0.9,38.5,ARP_Spoofing_test,1
6197455.5,17,64,116.50385,116.50385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,5492,86,486,354,158.6,327.5,169402750,13.5,26.66,223.2,24951.617,1,244.6,ARP_Spoofing_test,1
6200843.5,17,64,116.388756,116.388756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1943,188.4,471.5,363,113.7,351.5,0.020668197,5.5,26.9,160.8,16121.259,0.9,38.5,ARP_Spoofing_test,1
1870404.6,9.3,64,36.334373,36.334373,0,0,0,0,0.4,0.7,0,0,0,0,0,125.6,0,0,0,0,0,0,0,0.7,0.3,0,0,0,0,1,1,4884,73.8,486,321.5,162.1,181.8,169402750,13.5,25.36,229.2,26520.65,1,244.6,ARP_Spoofing_test,1
630099,7.1,64,12.9721365,12.9721365,0,0,0,0,0.4,0.9,0,0,0,0,0,116.8,0,0,0,0,0,0,0,0.9,0.1,0,0,0,0,1,1,453,66,105.6,81.7,17.88,81.2,0.001202607,5.5,12.77,25.28,357.64746,0.9,38.5,ARP_Spoofing_test,1
4966128,14.8,63.5,93.10903,93.10903,0,0,0,0,0,0.2,0,0,0,0.4,0,5.3,0,0.2,0,0,0,0,0,0.2,0.8,0,0,0,0,1,1,2786,66,563.5,170.6,165,350.8,169402750,13.5,18.27,233.6,31335.365,1,244.6,ARP_Spoofing_test,1
5588520.5,17,64,104.547516,104.547516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2234,206,572.5,432.5,126.4,351,0.016969299,5.5,29.34,178.8,20157.04,0.9,38.5,ARP_Spoofing_test,1
6212440.5,17,64,116.04339,116.04339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,5410,86,582,349.8,172.8,322.8,169402750,13.5,26.48,243.4,29651.887,1,244.6,ARP_Spoofing_test,1
6216374,17,64,116.0099,116.0099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2604,170.8,1043,441,351.2,561,0.005829811,5.5,29.47,496.8,166246.19,0.9,38.5,ARP_Spoofing_test,1
6223271,17,64,116.09876,116.09876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,9500,86,1414,606.5,596,766,169402750,13.5,34.7,842,354712.47,1,244.6,ARP_Spoofing_test,1
6230931,17,64,116.19191,116.19191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,3888,118,1284,650,577,766,0.0008255,5.5,35.38,816,370193.03,0.9,38.5,ARP_Spoofing_test,1
6238591,17,64,116.29487,116.29487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,11550,118,1414,743.5,647,766,169402750,13.5,38.47,915,418743.97,1,244.6,ARP_Spoofing_test,1
6245784,17,64,116.402306,116.402306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,3422,191.6,1136,579,394.8,710,0.00071969,5.5,33.88,558.5,207858.06,0.8,38.5,ARP_Spoofing_test,1
6253082,17,64,116.500595,116.500595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,10720,108.4,1414,692,607,633,169402750,13.5,37.28,859,369054.78,1,244.6,ARP_Spoofing_test,1
6260331,17,64,116.59754,116.59754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,4536,247.6,1414,882,577,766,0.001635194,5.5,41.78,816,370193.03,0.9,38.5,ARP_Spoofing_test,1
6267991,17,64,116.68061,116.68061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,12200,118,1414,788.5,647,766,169402750,13.5,39.78,915,418743.97,1,244.6,ARP_Spoofing_test,1
6275651,17,64,116.77927,116.77927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,4536,247.6,1414,882,577,766,0.000891805,5.5,41.78,816,370193.03,0.9,38.5,ARP_Spoofing_test,1
6283311,17,64,116.88335,116.88335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,12200,118,1414,788.5,647,766,169402750,13.5,39.78,915,418743.97,1,244.6,ARP_Spoofing_test,1
6290132.5,17,64,116.97204,116.97204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,3698,241.2,1414,763,393.2,571,0.004172397,5.5,38.72,556.5,179336.72,0.9,38.5,ARP_Spoofing_test,1
6293978,17,64,116.918816,116.918816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,7544,86,1414,490.8,328.8,337.2,169402750,13.5,31.39,464.2,108247.13,1,244.6,ARP_Spoofing_test,1
5669420,15.9,64,105.32659,105.32659,0,0,0,0,0.1,0.1,0,0,0,0,0,18.1,0,0,0,0,0,0,0,0.1,0.9,0,0,0,0,1,1,2510,327.5,534,476.2,67.4,405.8,0.015696406,5.5,30.83,95.3,8371.709,0.9,38.5,ARP_Spoofing_test,1
14571.5,6,64,2.0624287,2.0624287,0,0,0,0,0.5,1,0,0,0,0,0,181.5,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,4500,66,534,297.8,198.6,80.5,169402750,13.5,24.39,281,39537.234,1,244.6,ARP_Spoofing_test,1
5672442,15.9,64,105.23679,105.23679,0,0,0,0,0,0.1,0,0,0,0,0,18.2,0,0,0,0,0,0,0,0.1,0.9,0,0,0,0,1,1,1608,66,404,248.4,145.8,341.5,0.015061403,5.5,21.69,206.1,26223.113,0.9,38.5,ARP_Spoofing_test,1
5674038,17,64,116.6136,116.6136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,5292,66,628.5,339,193.1,395,169402750,13.5,26.02,273.8,37835.055,1,244.6,ARP_Spoofing_test,1
6307730,17,64,116.50835,116.50835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1878,177.2,478,355.2,117.56,358,0.016935896,5.5,26.6,166.2,17220.387,0.9,38.5,ARP_Spoofing_test,1
5679934.5,17,57.7,116.410446,116.410446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,5364,86,528.5,345,158.6,385.5,169402750,13.5,26.23,224.6,25284.723,1,244.6,ARP_Spoofing_test,1
6314767,17,64,116.29819,116.29819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2176,86,643,358.2,205.6,417.2,0.01697681,5.5,26.36,290.8,47415.57,0.9,38.5,ARP_Spoofing_test,1
5686401,17,57.7,105.389114,105.389114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,5904,86,774,381,214.4,326.5,169402750,13.5,27.58,303.8,46160.99,1,244.6,ARP_Spoofing_test,1
1904878.6,9.3,69.9,36.100254,36.100254,0,0,0,0,0.3,0.7,0,0,0,0,0,111.6,0,0.1,0,0,0,0,0,0.7,0.3,0,0,0,0,1,1,1290,111.6,466.8,263.2,150.6,180.9,0.007499599,5.5,22.78,213.1,25831.508,0.9,38.5,ARP_Spoofing_test,1
2537171.5,10.4,64,47.675316,47.675316,0,0,0,0,0.3,0.6,0,0,0,0,0,110.1,0,0,0,0,0,0,0,0.6,0.4,0,0,0,0,1,1,2372,66,486,154.1,145.9,136.6,169402750,13.5,17.48,205.8,21217.904,1,244.6,ARP_Spoofing_test,1
5691229.5,15.9,64,104.46238,104.46238,0,0,0,0,0,0.1,0,0,0,0,0,1.6,0,0.1,0,0,0,0,0,0.1,0.9,0,0,0,0,1,1,2007,218,486,396.2,112.1,338.5,0.014177704,5.5,28.06,158.5,18622.008,0.8,38.5,ARP_Spoofing_test,1
5694470,17,57.7,104.76372,104.76372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,5748,66,790,371.8,201.6,422.5,169402750,13.5,27.2,284,40360.598,1,244.6,ARP_Spoofing_test,1
6330421.5,17,64,115.86506,115.86506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2096,126,670,378.2,195.1,366,0.0166569,5.5,27.42,276,43299.598,0.9,38.5,ARP_Spoofing_test,1
6335366,17,64,115.86166,115.86166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,7040,86,1302,443.5,395,651,169402750,13.5,29.77,559,165385,1,244.6,ARP_Spoofing_test,1
6342892,17,64,115.95674,115.95674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,4396,238,1414,866.5,578,763,0.002440286,5.5,41.4,817.5,371566.28,0.9,38.5,ARP_Spoofing_test,1
6350011,17,64,116.04538,116.04538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,11520,86,1414,741.5,649.5,766,169402750,13.5,38.4,918,421477.8,1,244.6,ARP_Spoofing_test,1
6357354,17,64,116.14824,116.14824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,3572,118,1192,573,487.5,673,0.000645804,5.5,33.12,689.5,279086.1,0.9,38.5,ARP_Spoofing_test,1
6365051,17,64,116.2511,116.2511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,11270,118,1414,726.5,628.5,766,169402750,13.5,38.2,889,395119.1,1,244.6,ARP_Spoofing_test,1
6372711,17,64,116.35111,116.35111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,4536,247.6,1414,882,577,766,0.00072751,5.5,41.78,816,370193.03,0.9,38.5,ARP_Spoofing_test,1
6380240,17,64,116.4443,116.4443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,12060,118,1414,780.5,636,803,169402750,13.5,39.44,899.5,404688.03,1,244.6,ARP_Spoofing_test,1
6387479,17,64,116.519,116.519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,3616,105.2,1284,619.5,575,633,0.002522302,5.5,34.56,813.5,367570.1,0.9,38.5,ARP_Spoofing_test,1
6394731,17,64,116.60495,116.60495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,10870,86,1414,699.5,646.5,766,169402750,13.5,37.47,914.5,418122.03,1,244.6,ARP_Spoofing_test,1
6402130,17,64,116.69031,116.69031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,4276,247.6,1414,849.5,555,710,0.001184988,5.5,40.97,784.5,342759.94,0.9,38.5,ARP_Spoofing_test,1
5767740.5,17,64,105.12015,105.12015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,10480,111.6,1414,685.5,550,488.5,169402750,13.5,37.03,779.5,304476.47,1,244.6,ARP_Spoofing_test,1
5770872,17,83.1,105.09452,105.09452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2124,166,526,402.5,146.6,356.5,0.011697697,5.5,28.33,207.2,26914.578,0.8,38.5,ARP_Spoofing_test,1
6415220,17,64,116.67621,116.67621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,5840,86,607.5,375.8,184.5,399.2,169402750,13.5,27.47,260,33869.312,1,244.6,ARP_Spoofing_test,1
652971.9,7.1,64,13.261787,13.261787,0,0,0,0,0.5,0.9,0,0,0,0,0,143.8,0,0,0,0,0,0,0,0.9,0.1,0,0,0,0,1,1,521,77,158,103.56,29.44,87.4,0.004496408,5.5,14.33,41.62,976.47516,0.9,38.5,ARP_Spoofing_test,1
8499.1,6,64,1.2220243,1.2220243,0,0,0,0,0.5,1,0,0,0,0,0,109.5,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1293,66,158,83.6,23.75,79,169402750,13.5,12.92,33.53,564.469,1,244.6,ARP_Spoofing_test,1
5137673,15.9,64,93.497,93.497,0,0,0,0,0,0.1,0,0,0,0,0,18.6,0,0,0,0,0,0,0,0.1,0.9,0,0,0,0,1,1,2956,66,933.5,502.2,341.2,500,0.011167216,5.5,31,482.8,131387.02,0.9,38.5,ARP_Spoofing_test,1
6423411.5,17,64,116.5011,116.5011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,7320,66,1030,473.5,301.8,428.5,169402750,13.5,30.7,426,90936.06,1,244.6,ARP_Spoofing_test,1
5142670.5,17,57.7,93.384834,93.384834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2756,223.2,803,521.5,197,436.2,0.013379216,5.5,32.25,278.5,43876.28,0.9,38.5,ARP_Spoofing_test,1
6431306.5,17,64,116.325294,116.325294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,6756,86,838,437.8,212,396.5,169402750,13.5,29.64,298.5,44669.723,1,244.6,ARP_Spoofing_test,1
6435099.5,17,64,116.21205,116.21205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2224,225.2,486,420.5,95.5,380.5,0.019146085,5.5,28.97,135,12793.623,0.9,38.5,ARP_Spoofing_test,1
6438742,17,64,116.10548,116.10548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,5864,86,486,379.2,152.4,377.2,169402750,13.5,27.52,215.8,23302.984,1,244.6,ARP_Spoofing_test,1
2580354,11.5,81.4,58.5789,58.5789,0,0,0,0,0.3,0.5,0,0,0,0,0,51,0,0.1,0.1,0,0,0,0,0.5,0.5,0,0,0,0,1,1,1170,70.9,422.2,205.9,144.5,179.2,0.010391807,5.5,20.06,204.4,23300.053,0.9,38.5,ARP_Spoofing_test,1
12926.2,6,64,1.7493833,1.7493833,0,0,0,0,0.5,1,0,0,0,0,0,159.1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2248,66,486,147.2,134.1,81.2,169402750,13.5,17.17,189.9,18120.148,1,244.6,ARP_Spoofing_test,1
2581281.8,10.4,64,47.004845,47.004845,0,0,0,0,0.3,0.6,0,0,0,0,0,55.7,0,0,0,0,0,0,0,0.6,0.4,0,0,0,0,1,1,728,67.9,263.8,112.1,71.94,208.1,0.004634595,5.5,14.695,101.75,11499.117,0.9,38.5,ARP_Spoofing_test,1
5156740,15.9,64,92.83901,92.83901,0,0,0,0,0.1,0.1,0,0,0,0,0,4.5,0,0.1,0.1,0,0,0,0,0.1,0.9,0,0,0,0,1,1,4324,66,782,277.5,237,341,169402750,13.5,23.53,336,56557.047,1,244.6,ARP_Spoofing_test,1
5159216.5,14.2,57.6,104.298584,104.298584,0,0,0,0,0,0.1,0,0,0,0,0,4.6,0,0.1,0,0,0,0,0,0.1,0.8,0,0.1,0,0,0.9,0.9,1760,103.8,598,327.2,201,334.2,0.014015699,5.5,25.47,284.2,45178.97,0.9,38.5,ARP_Spoofing_test,1
6451986,17,64,115.73108,115.73108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,5484,60,710,353.5,201.1,362.8,169402750,13.5,26.61,284.8,40634.973,1,244.6,ARP_Spoofing_test,1
6457409,17,64,115.72743,115.72743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,3936,127.6,1289,664,569,771,0.002590895,5.5,35.9,804.5,359654.88,0.9,38.5,ARP_Spoofing_test,1
6465069,17,64,115.793526,115.793526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,11600,118,1414,747,644,766,169402750,13.5,38.56,911,414883.1,1,244.6,ARP_Spoofing_test,1
6472729,17,64,115.88467,115.88467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,3888,118,1284,650,577,766,0.000838399,5.5,35.38,816,370193.03,0.9,38.5,ARP_Spoofing_test,1
1953968.2,9.3,64,36.224472,36.224472,0,0,0,0,0.4,0.7,0,0,0,0,0,132.6,0,0,0,0,0,0,0,0.7,0.3,0,0,0,0,1,1,9370,83.4,1414,620.5,631.5,223.8,169402750,13.5,35.2,894,400010.88,1,244.6,ARP_Spoofing_test,1
