pkSeqID,stime,flgs,flgs_number,proto,proto_number,saddr,sport,daddr,dport,pkts,bytes,state,state_number,ltime,seq,dur,mean,stddev,sum,min,max,spkts,dpkts,sbytes,dbytes,rate,srate,drate,TnBPSrcIP,TnBPDstIP,TnP_PSrcIP,TnP_PDstIP,TnP_PerProto,TnP_Per_Dport,AR_P_Proto_P_SrcIP,AR_P_Proto_P_DstIP,N_IN_Conn_P_DstIP,N_IN_Conn_P_SrcIP,AR_P_Proto_P_Sport,AR_P_Proto_P_Dport,Pkts_P_State_P_Protocol_P_DestIP,Pkts_P_State_P_Protocol_P_SrcIP,attack,category,subcategory
3596728,1526344335,e,1,tcp,1,192.168.100.149,62169,192.168.100.3,1075,2,120,RST,1,1526344335,1557,0.000175,0.000175,0,0.000175,0.000175,0.000175,1,1,60,60,5714.286133,0,0,12060,12060,201,201,201,2,21238.4,21238.4,100,100,21238.4,11428.6,201,201,1,Reconnaissance,Service_Scan
3596729,1526344335,e,1,tcp,1,192.168.100.149,62169,192.168.100.3,9100,2,120,RST,1,1526344335,1558,0.000168,0.000168,0,0.000168,0.000168,0.000168,1,1,60,60,5952.380859,0,0,12060,12060,201,201,201,2,21238.4,21238.4,100,100,21238.4,11904.8,201,201,1,Reconnaissance,Service_Scan
3596730,1526344335,e,1,tcp,1,192.168.100.149,62169,192.168.100.3,3659,2,120,RST,1,1526344335,1559,0.000168,0.000168,0,0.000168,0.000168,0.000168,1,1,60,60,5952.380859,0,0,12060,12060,201,201,201,2,21238.4,21238.4,100,100,21238.4,11904.8,201,201,1,Reconnaissance,Service_Scan
3596731,1526344335,e,1,tcp,1,192.168.100.149,62169,192.168.100.3,3918,2,120,RST,1,1526344335,1560,0.000167,0.000167,0,0.000167,0.000167,0.000167,1,1,60,60,5988.023926,0,0,12060,12060,201,201,201,2,21238.4,21238.4,100,100,21238.4,11976,201,201,1,Reconnaissance,Service_Scan
3596732,1526344335,e,1,tcp,1,192.168.100.149,62169,192.168.100.3,990,2,120,RST,1,1526344335,1561,0.000169,0.000169,0,0.000169,0.000169,0.000169,1,1,60,60,5917.159668,0,0,12060,12060,201,201,201,2,21238.4,21238.4,100,100,21238.4,11834.3,201,201,1,Reconnaissance,Service_Scan
3596733,1526344335,e,1,tcp,1,192.168.100.149,62169,192.168.100.3,2002,2,120,RST,1,1526344335,1562,0.000172,0.000172,0,0.000172,0.000172,0.000172,1,1,60,60,5813.953613,0,0,12060,12060,201,201,201,2,21238.4,21238.4,100,100,21238.4,11627.9,201,201,1,Reconnaissance,Service_Scan
3596734,1526344335,e,1,tcp,1,192.168.100.149,62169,192.168.100.3,17,2,120,RST,1,1526344335,1563,0.000172,0.000172,0,0.000172,0.000172,0.000172,1,1,60,60,5813.953613,0,0,12060,12060,201,201,201,2,21238.4,21238.4,100,100,21238.4,11627.9,201,201,1,Reconnaissance,Service_Scan
3596735,1526344335,e,1,tcp,1,192.168.100.149,62169,192.168.100.3,1641,2,120,RST,1,1526344335,1564,0.000167,0.000167,0,0.000167,0.000167,0.000167,1,1,60,60,5988.023926,0,0,12060,12060,201,201,201,2,21238.4,21238.4,100,100,21238.4,11976,201,201,1,Reconnaissance,Service_Scan
3596736,1526344335,e,1,tcp,1,192.168.100.149,62169,192.168.100.3,4002,2,120,RST,1,1526344335,1565,0.000168,0.000168,0,0.000168,0.000168,0.000168,1,1,60,60,5952.380859,0,0,12060,12060,201,201,201,2,21238.4,21238.4,100,100,21238.4,11904.8,201,201,1,Reconnaissance,Service_Scan
3596737,1526344335,e,1,tcp,1,192.168.100.149,62169,192.168.100.3,714,2,120,RST,1,1526344335,1566,0.000172,0.000172,0,0.000172,0.000172,0.000172,1,1,60,60,5813.953613,0,0,12060,12060,201,201,201,2,21238.4,21238.4,100,100,21238.4,11627.9,201,201,1,Reconnaissance,Service_Scan
3596738,1526344335,e,1,tcp,1,192.168.100.149,62169,192.168.100.3,4045,2,120,RST,1,1526344335,1567,0.000171,0.000171,0,0.000171,0.000171,0.000171,1,1,60,60,5847.953125,0,0,12060,12060,201,201,201,2,21238.4,21238.4,100,100,21238.4,11695.9,201,201,1,Reconnaissance,Service_Scan
3596739,1526344335,e,1,tcp,1,192.168.100.149,62169,192.168.100.3,125,2,120,RST,1,1526344335,1568,0.000172,0.000172,0,0.000172,0.000172,0.000172,1,1,60,60,5813.953613,0,0,12060,12060,201,201,201,2,21238.4,21238.4,100,100,21238.4,11627.9,201,201,1,Reconnaissance,Service_Scan
3596740,1526344335,e,1,tcp,1,192.168.100.149,62169,192.168.100.3,6779,2,120,RST,1,1526344335,1569,0.000167,0.000167,0,0.000167,0.000167,0.000167,1,1,60,60,5988.023926,0,0,12060,12060,201,201,201,2,21238.4,21238.4,100,100,21238.4,11976,201,201,1,Reconnaissance,Service_Scan
3596741,1526344335,e,1,tcp,1,192.168.100.149,62169,192.168.100.3,65389,2,120,RST,1,1526344335,1570,0.000167,0.000167,0,0.000167,0.000167,0.000167,1,1,60,60,5988.023926,0,0,12060,12060,201,201,201,2,21238.4,21238.4,100,100,21238.4,11976,201,201,1,Reconnaissance,Service_Scan
3596742,1526344335,e,1,tcp,1,192.168.100.149,62169,192.168.100.3,3737,2,120,RST,1,1526344335,1571,0.000211,0.000211,0,0.000211,0.000211,0.000211,1,1,60,60,4739.336426,0,0,12060,12060,201,201,201,2,21238.4,21238.4,100,100,21238.4,9478.67,201,201,1,Reconnaissance,Service_Scan
3596743,1526344335,e,1,tcp,1,192.168.100.149,62169,192.168.100.3,6668,2,120,RST,1,1526344335,1572,0.000158,0.000158,0,0.000158,0.000158,0.000158,1,1,60,60,6329.114258,0,0,12060,12060,201,201,201,2,21238.4,21238.4,100,100,21238.4,12658.2,201,201,1,Reconnaissance,Service_Scan
3596744,1526344335,e,1,tcp,1,192.168.100.149,62169,192.168.100.3,900,2,120,RST,1,1526344335,1573,0.000159,0.000159,0,0.000159,0.000159,0.000159,1,1,60,60,6289.308105,0,0,12060,12060,201,201,201,2,21238.4,21238.4,100,100,21238.4,12578.6,201,201,1,Reconnaissance,Service_Scan
3596745,1526344335,e,1,tcp,1,192.168.100.149,62169,192.168.100.3,11110,2,120,RST,1,1526344335,1574,0.000159,0.000159,0,0.000159,0.000159,0.000159,1,1,60,60,6289.308105,0,0,12060,12060,201,201,201,2,21238.4,21238.4,100,100,21238.4,12578.6,201,201,1,Reconnaissance,Service_Scan
3596746,1526344335,e,1,tcp,1,192.168.100.149,62169,192.168.100.3,9618,2,120,RST,1,1526344335,1575,0.000161,0.000161,0,0.000161,0.000161,0.000161,1,1,60,60,6211.180176,0,0,12060,12060,201,201,201,2,21238.4,21238.4,100,100,21238.4,12422.4,201,201,1,Reconnaissance,Service_Scan
3596747,1526344335,e,1,tcp,1,192.168.100.149,62169,192.168.100.3,1141,2,120,RST,1,1526344335,1576,0.000166,0.000166,0,0.000166,0.000166,0.000166,1,1,60,60,6024.09668,0,0,12060,12060,201,201,201,2,21238.4,21238.4,100,100,21238.4,12048.2,201,201,1,Reconnaissance,Service_Scan
3596748,1526344335,e,1,tcp,1,192.168.100.149,62169,192.168.100.3,3551,2,120,RST,1,1526344335,1577,0.000162,0.000162,0,0.000162,0.000162,0.000162,1,1,60,60,6172.839844,0,0,12060,12060,201,201,201,2,21238.4,21238.4,100,100,21238.4,12345.7,201,201,1,Reconnaissance,Service_Scan
3596749,1526344335,e,1,tcp,1,192.168.100.149,62169,192.168.100.3,19350,2,120,RST,1,1526344335,1578,0.000166,0.000166,0,0.000166,0.000166,0.000166,1,1,60,60,6024.09668,0,0,12060,12060,201,201,201,2,21238.4,21238.4,100,100,21238.4,12048.2,201,201,1,Reconnaissance,Service_Scan
3596750,1526344335,e,1,tcp,1,192.168.100.149,62169,192.168.100.3,3517,2,120,RST,1,1526344335,1579,0.000205,0.000205,0,0.000205,0.000205,0.000205,1,1,60,60,4878.048828,0,0,12060,12060,201,201,201,2,21238.4,21238.4,100,100,21238.4,9756.1,201,201,1,Reconnaissance,Service_Scan
3596751,1526344335,e,1,tcp,1,192.168.100.149,62169,192.168.100.3,2170,2,120,RST,1,1526344335,1580,0.000147,0.000147,0,0.000147,0.000147,0.000147,1,1,60,60,6802.721191,0,0,12060,12060,201,201,201,2,21238.4,21238.4,100,100,21238.4,13605.4,201,201,1,Reconnaissance,Service_Scan
3596752,1526344335,e,1,tcp,1,192.168.100.149,62169,192.168.100.3,32769,2,120,RST,1,1526344335,1581,3.10E-05,3.10E-05,0,3.10E-05,3.10E-05,3.10E-05,1,1,60,60,32258.06445,0,0,12060,12060,201,201,201,2,21238.4,21238.4,100,100,21238.4,64516.1,201,201,1,Reconnaissance,Service_Scan
3596753,1526344335,e,1,tcp,1,192.168.100.149,62169,192.168.100.3,83,2,120,RST,1,1526344335,1582,2.50E-05,2.50E-05,0,2.50E-05,2.50E-05,2.50E-05,1,1,60,60,40000,0,0,12060,12060,201,201,201,2,21238.4,21238.4,100,100,21238.4,80000,201,201,1,Reconnaissance,Service_Scan
3596754,1526344335,e,1,tcp,1,192.168.100.149,62169,192.168.100.3,25734,2,120,RST,1,1526344335,1583,1.50E-05,1.50E-05,0,1.50E-05,1.50E-05,1.50E-05,1,1,60,60,66666.67188,0,0,12060,12060,201,201,201,2,21238.4,21238.4,100,100,21238.4,133333,201,201,1,Reconnaissance,Service_Scan
3596755,1526344335,e,1,tcp,1,192.168.100.149,62169,192.168.100.3,84,2,120,RST,1,1526344335,1584,1.40E-05,1.40E-05,0,1.40E-05,1.40E-05,1.40E-05,1,1,60,60,71428.57031,0,0,12060,12060,201,201,201,2,21238.4,21238.4,100,100,21238.4,142857,201,201,1,Reconnaissance,Service_Scan
3596756,1526344335,e,1,tcp,1,192.168.100.149,62169,192.168.100.3,6667,2,120,RST,1,1526344335,1585,1.40E-05,1.40E-05,0,1.40E-05,1.40E-05,1.40E-05,1,1,60,60,71428.57031,0,0,12060,12060,201,201,201,2,21238.4,21238.4,100,100,21238.4,142857,201,201,1,Reconnaissance,Service_Scan
3596757,1526344335,e,1,tcp,1,192.168.100.149,62169,192.168.100.3,3905,2,120,RST,1,1526344335,1586,1.40E-05,1.40E-05,0,1.40E-05,1.40E-05,1.40E-05,1,1,60,60,71428.57031,0,0,12060,12060,201,201,201,2,21238.4,21238.4,100,100,21238.4,142857,201,201,1,Reconnaissance,Service_Scan
3596758,1526344335,e,1,tcp,1,192.168.100.149,62169,192.168.100.3,2107,2,120,RST,1,1526344335,1587,1.30E-05,1.30E-05,0,1.30E-05,1.30E-05,1.30E-05,1,1,60,60,76923.07813,0,0,12060,12060,201,201,201,2,21238.4,21238.4,100,100,21238.4,153846,201,201,1,Reconnaissance,Service_Scan
3596759,1526344335,e,1,tcp,1,192.168.100.149,62169,192.168.100.3,543,2,120,RST,1,1526344335,1588,1.30E-05,1.30E-05,0,1.30E-05,1.30E-05,1.30E-05,1,1,60,60,76923.07813,0,0,12060,12060,201,201,201,2,21238.4,21238.4,100,100,21238.4,153846,201,201,1,Reconnaissance,Service_Scan
3596760,1526344335,e,1,tcp,1,192.168.100.149,62169,192.168.100.3,5120,2,120,RST,1,1526344335,1589,1.40E-05,1.40E-05,0,1.40E-05,1.40E-05,1.40E-05,1,1,60,60,71428.57031,0,0,12060,12060,201,201,201,2,21238.4,21238.4,100,100,21238.4,142857,201,201,1,Reconnaissance,Service_Scan
3596761,1526344335,e,1,tcp,1,192.168.100.149,62169,192.168.100.3,3476,2,120,RST,1,1526344335,1590,1.30E-05,1.30E-05,0,1.30E-05,1.30E-05,1.30E-05,1,1,60,60,76923.07813,0,0,12060,12060,201,201,201,2,21238.4,21238.4,100,100,21238.4,153846,201,201,1,Reconnaissance,Service_Scan
3596762,1526344335,e,1,tcp,1,192.168.100.149,62169,192.168.100.3,1100,2,120,RST,1,1526344335,1591,1.30E-05,1.30E-05,0,1.30E-05,1.30E-05,1.30E-05,1,1,60,60,76923.07813,0,0,12060,12060,201,201,201,2,21238.4,21238.4,100,100,21238.4,153846,201,201,1,Reconnaissance,Service_Scan
3596763,1526344335,e,1,tcp,1,192.168.100.149,62169,192.168.100.3,2602,2,120,RST,1,1526344335,1592,1.40E-05,1.40E-05,0,1.40E-05,1.40E-05,1.40E-05,1,1,60,60,71428.57031,0,0,12060,12060,201,201,201,2,21238.4,21238.4,100,100,21238.4,142857,201,201,1,Reconnaissance,Service_Scan
3596764,1526344335,e,1,tcp,1,192.168.100.149,62169,192.168.100.3,1875,2,120,RST,1,1526344335,1593,1.40E-05,1.40E-05,0,1.40E-05,1.40E-05,1.40E-05,1,1,60,60,71428.57031,0,0,12060,12060,201,201,201,2,21238.4,21238.4,100,100,21238.4,142857,201,201,1,Reconnaissance,Service_Scan
3596765,1526344335,e,1,tcp,1,192.168.100.149,62169,192.168.100.3,60020,2,120,RST,1,1526344335,1594,2.90E-05,2.90E-05,0,2.90E-05,2.90E-05,2.90E-05,1,1,60,60,34482.75781,0,0,12060,12060,201,201,201,2,21238.4,21238.4,100,100,21238.4,68965.5,201,201,1,Reconnaissance,Service_Scan
3596766,1526344335,e,1,tcp,1,192.168.100.149,62169,192.168.100.3,19283,2,120,RST,1,1526344335,1595,1.30E-05,1.30E-05,0,1.30E-05,1.30E-05,1.30E-05,1,1,60,60,76923.07813,0,0,12060,12060,201,201,201,2,21238.4,21238.4,100,100,21238.4,153846,201,201,1,Reconnaissance,Service_Scan
3596767,1526344335,e,1,tcp,1,192.168.100.149,62169,192.168.100.3,1216,2,120,RST,1,1526344335,1596,1.40E-05,1.40E-05,0,1.40E-05,1.40E-05,1.40E-05,1,1,60,60,71428.57031,0,0,12060,12060,201,201,201,2,21238.4,21238.4,100,100,21238.4,142857,201,201,1,Reconnaissance,Service_Scan
3596768,1526344335,e,1,tcp,1,192.168.100.149,62169,192.168.100.3,2105,2,120,RST,1,1526344335,1597,1.40E-05,1.40E-05,0,1.40E-05,1.40E-05,1.40E-05,1,1,60,60,71428.57031,0,0,12060,12060,201,201,201,2,21238.4,21238.4,100,100,21238.4,142857,201,201,1,Reconnaissance,Service_Scan
3596769,1526344335,e,1,tcp,1,192.168.100.149,62169,192.168.100.3,1048,2,120,RST,1,1526344335,1598,1.50E-05,1.50E-05,0,1.50E-05,1.50E-05,1.50E-05,1,1,60,60,66666.67188,0,0,12060,12060,201,201,201,2,21238.4,21238.4,100,100,21238.4,133333,201,201,1,Reconnaissance,Service_Scan
3596770,1526344335,e,1,tcp,1,192.168.100.149,62169,192.168.100.3,7025,2,120,RST,1,1526344335,1599,1.50E-05,1.50E-05,0,1.50E-05,1.50E-05,1.50E-05,1,1,60,60,66666.67188,0,0,12060,12060,201,201,201,2,21238.4,21238.4,100,100,21238.4,133333,201,201,1,Reconnaissance,Service_Scan
3596771,1526344335,e,1,tcp,1,192.168.100.149,62169,192.168.100.3,1311,2,120,RST,1,1526344335,1600,1.40E-05,1.40E-05,0,1.40E-05,1.40E-05,1.40E-05,1,1,60,60,71428.57031,0,0,12060,12060,201,201,201,2,21238.4,21238.4,100,100,21238.4,142857,201,201,1,Reconnaissance,Service_Scan
3596772,1526344335,e,1,tcp,1,192.168.100.149,62169,192.168.100.3,7938,2,120,RST,1,1526344335,1601,3.00E-06,3.00E-06,0,3.00E-06,3.00E-06,3.00E-06,1,1,60,60,333333.3125,0,0,12060,12060,201,201,201,2,21238.4,21238.4,100,100,21238.4,666667,201,201,1,Reconnaissance,Service_Scan
3596773,1526344335,e,1,tcp,1,192.168.100.149,62169,192.168.100.3,5901,2,120,RST,1,1526344335,1602,9.00E-06,9.00E-06,0,9.00E-06,9.00E-06,9.00E-06,1,1,60,60,111111.1094,0,0,12060,12060,201,201,201,2,21238.4,21238.4,100,100,21238.4,222222,201,201,1,Reconnaissance,Service_Scan
3596774,1526344335,e,1,tcp,1,192.168.100.149,62169,192.168.100.3,35500,2,120,RST,1,1526344335,1603,1.40E-05,1.40E-05,0,1.40E-05,1.40E-05,1.40E-05,1,1,60,60,71428.57031,0,0,12060,12060,201,201,201,2,21238.4,21238.4,100,100,21238.4,142857,201,201,1,Reconnaissance,Service_Scan
3596775,1526344335,e,1,tcp,1,192.168.100.149,62169,192.168.100.3,8649,2,120,RST,1,1526344335,1604,1.50E-05,1.50E-05,0,1.50E-05,1.50E-05,1.50E-05,1,1,60,60,66666.67188,0,0,12060,12060,201,201,201,2,21238.4,21238.4,100,100,21238.4,133333,201,201,1,Reconnaissance,Service_Scan
3596776,1526344335,e,1,tcp,1,192.168.100.149,62169,192.168.100.3,18040,2,120,RST,1,1526344335,1605,1.40E-05,1.40E-05,0,1.40E-05,1.40E-05,1.40E-05,1,1,60,60,71428.57031,0,0,12060,12060,201,201,201,2,21238.4,21238.4,100,100,21238.4,142857,201,201,1,Reconnaissance,Service_Scan
3596777,1526344335,e,1,tcp,1,192.168.100.149,62169,192.168.100.3,3784,2,120,RST,1,1526344335,1606,1.30E-05,1.30E-05,0,1.30E-05,1.30E-05,1.30E-05,1,1,60,60,76923.07813,0,0,12060,12060,201,201,201,2,21238.4,21238.4,100,100,21238.4,153846,201,201,1,Reconnaissance,Service_Scan
3596778,1526344335,e,1,tcp,1,192.168.100.149,62169,192.168.100.3,32784,2,120,RST,1,1526344335,1607,1.40E-05,1.40E-05,0,1.40E-05,1.40E-05,1.40E-05,1,1,60,60,71428.57031,0,0,12060,12060,201,201,201,2,21238.4,21238.4,100,100,21238.4,142857,201,201,1,Reconnaissance,Service_Scan
3596779,1526344335,e,1,tcp,1,192.168.100.149,62169,192.168.100.3,8093,2,120,RST,1,1526344335,1608,1.30E-05,1.30E-05,0,1.30E-05,1.30E-05,1.30E-05,1,1,60,60,76923.07813,0,0,12060,12060,201,201,201,2,21238.4,21238.4,100,100,21238.4,153846,201,201,1,Reconnaissance,Service_Scan
3596780,1526344335,e,1,tcp,1,192.168.100.149,62169,192.168.100.3,24444,2,120,RST,1,1526344335,1609,1.30E-05,1.30E-05,0,1.30E-05,1.30E-05,1.30E-05,1,1,60,60,76923.07813,0,0,12060,12060,201,201,201,2,21238.4,21238.4,100,100,21238.4,153846,201,201,1,Reconnaissance,Service_Scan
3596781,1526344335,e,1,tcp,1,192.168.100.149,62169,192.168.100.3,2968,2,120,RST,1,1526344335,1610,1.40E-05,1.40E-05,0,1.40E-05,1.40E-05,1.40E-05,1,1,60,60,71428.57031,0,0,12060,12060,201,201,201,2,21238.4,21238.4,100,100,21238.4,142857,201,201,1,Reconnaissance,Service_Scan
3596782,1526344335,e,1,tcp,1,192.168.100.149,62169,192.168.100.3,2191,2,120,RST,1,1526344335,1611,1.50E-05,1.50E-05,0,1.50E-05,1.50E-05,1.50E-05,1,1,60,60,66666.67188,0,0,12060,12060,201,201,201,2,21238.4,21238.4,100,100,21238.4,133333,201,201,1,Reconnaissance,Service_Scan
3596783,1526344335,e,1,tcp,1,192.168.100.149,62169,192.168.100.3,1583,2,120,RST,1,1526344335,1612,1.50E-05,1.50E-05,0,1.50E-05,1.50E-05,1.50E-05,1,1,60,60,66666.67188,0,0,12060,12060,201,201,201,2,21238.4,21238.4,100,100,21238.4,133333,201,201,1,Reconnaissance,Service_Scan
3596784,1526344335,e,1,tcp,1,192.168.100.149,62169,192.168.100.3,16000,2,120,RST,1,1526344335,1613,1.40E-05,1.40E-05,0,1.40E-05,1.40E-05,1.40E-05,1,1,60,60,71428.57031,0,0,12060,12060,201,201,201,2,21238.4,21238.4,100,100,21238.4,142857,201,201,1,Reconnaissance,Service_Scan
3596785,1526344335,e,1,tcp,1,192.168.100.149,62169,192.168.100.3,1002,2,120,RST,1,1526344335,1614,1.30E-05,1.30E-05,0,1.30E-05,1.30E-05,1.30E-05,1,1,60,60,76923.07813,0,0,12060,12060,201,201,201,2,21238.4,21238.4,100,100,21238.4,153846,201,201,1,Reconnaissance,Service_Scan
3596786,1526344335,e,1,tcp,1,192.168.100.149,62169,192.168.100.3,5810,2,120,RST,1,1526344335,1615,1.50E-05,1.50E-05,0,1.50E-05,1.50E-05,1.50E-05,1,1,60,60,66666.67188,0,0,12060,12060,201,201,201,2,21238.4,21238.4,100,100,21238.4,133333,201,201,1,Reconnaissance,Service_Scan
3596787,1526344335,e,1,tcp,1,192.168.100.149,62169,192.168.100.3,1000,2,120,RST,1,1526344335,1616,1.40E-05,1.40E-05,0,1.40E-05,1.40E-05,1.40E-05,1,1,60,60,71428.57031,0,0,12060,12060,201,201,201,2,21238.4,21238.4,100,100,21238.4,142857,201,201,1,Reconnaissance,Service_Scan
3596788,1526344335,e,1,tcp,1,192.168.100.149,62169,192.168.100.3,6566,2,120,RST,1,1526344335,1617,1.40E-05,1.40E-05,0,1.40E-05,1.40E-05,1.40E-05,1,1,60,60,71428.57031,0,0,12060,12060,201,201,201,2,21238.4,21238.4,100,100,21238.4,142857,201,201,1,Reconnaissance,Service_Scan
3596789,1526344335,e,1,tcp,1,192.168.100.149,62169,192.168.100.3,31337,2,120,RST,1,1526344335,1618,1.40E-05,1.40E-05,0,1.40E-05,1.40E-05,1.40E-05,1,1,60,60,71428.57031,0,0,12060,12060,201,201,201,2,21238.4,21238.4,100,100,21238.4,142857,201,201,1,Reconnaissance,Service_Scan
3596790,1526344335,e,1,tcp,1,192.168.100.149,62169,192.168.100.3,1145,2,120,RST,1,1526344335,1619,1.50E-05,1.50E-05,0,1.50E-05,1.50E-05,1.50E-05,1,1,60,60,66666.67188,0,0,12060,12060,201,201,201,2,21238.4,21238.4,100,100,21238.4,133333,201,201,1,Reconnaissance,Service_Scan
3596791,1526344335,e,1,tcp,1,192.168.100.149,62169,192.168.100.3,55600,2,120,RST,1,1526344335,1620,1.40E-05,1.40E-05,0,1.40E-05,1.40E-05,1.40E-05,1,1,60,60,71428.57031,0,0,12060,12060,201,201,201,2,21238.4,21238.4,100,100,21238.4,142857,201,201,1,Reconnaissance,Service_Scan
3596792,1526344335,e,1,tcp,1,192.168.100.149,62169,192.168.100.3,10003,2,120,RST,1,1526344335,1621,1.30E-05,1.30E-05,0,1.30E-05,1.30E-05,1.30E-05,1,1,60,60,76923.07813,0,0,12060,12060,201,201,201,2,21238.4,21238.4,100,100,21238.4,153846,201,201,1,Reconnaissance,Service_Scan
3596793,1526344335,e,1,tcp,1,192.168.100.149,62169,192.168.100.3,15742,2,120,RST,1,1526344335,1622,1.40E-05,1.40E-05,0,1.40E-05,1.40E-05,1.40E-05,1,1,60,60,71428.57031,0,0,12060,12060,201,201,201,2,21238.4,21238.4,100,100,21238.4,142857,201,201,1,Reconnaissance,Service_Scan
3596794,1526344335,e,1,tcp,1,192.168.100.149,62169,192.168.100.3,6502,2,120,RST,1,1526344335,1623,1.40E-05,1.40E-05,0,1.40E-05,1.40E-05,1.40E-05,1,1,60,60,71428.57031,0,0,12060,12060,201,201,201,2,21238.4,21238.4,100,100,21238.4,142857,201,201,1,Reconnaissance,Service_Scan
3596795,1526344335,e,1,tcp,1,192.168.100.149,62169,192.168.100.3,911,2,120,RST,1,1526344335,1624,1.40E-05,1.40E-05,0,1.40E-05,1.40E-05,1.40E-05,1,1,60,60,71428.57031,0,0,12060,12060,201,201,201,2,21238.4,21238.4,100,100,21238.4,142857,201,201,1,Reconnaissance,Service_Scan
3596796,1526344335,e,1,tcp,1,192.168.100.149,62169,192.168.100.3,8086,2,120,RST,1,1526344335,1625,1.40E-05,1.40E-05,0,1.40E-05,1.40E-05,1.40E-05,1,1,60,60,71428.57031,0,0,12060,12060,201,201,201,2,21238.4,21238.4,100,100,21238.4,142857,201,201,1,Reconnaissance,Service_Scan
3596797,1526344335,e,1,tcp,1,192.168.100.149,62169,192.168.100.3,5544,2,120,RST,1,1526344335,1626,1.50E-05,1.50E-05,0,1.50E-05,1.50E-05,1.50E-05,1,1,60,60,66666.67188,0,0,12060,12060,201,201,201,2,21238.4,21238.4,100,100,21238.4,133333,201,201,1,Reconnaissance,Service_Scan
3596798,1526344335,e,1,tcp,1,192.168.100.149,62169,192.168.100.3,1805,2,120,RST,1,1526344335,1627,1.40E-05,1.40E-05,0,1.40E-05,1.40E-05,1.40E-05,1,1,60,60,71428.57031,0,0,12060,12060,201,201,201,2,21238.4,21238.4,100,100,21238.4,142857,201,201,1,Reconnaissance,Service_Scan
3596799,1526344335,e,1,tcp,1,192.168.100.149,62169,192.168.100.3,3827,2,120,RST,1,1526344335,1628,1.40E-05,1.40E-05,0,1.40E-05,1.40E-05,1.40E-05,1,1,60,60,71428.57031,0,0,12060,12060,201,201,201,2,21238.4,21238.4,100,100,21238.4,142857,201,201,1,Reconnaissance,Service_Scan
3596800,1526344335,e,1,tcp,1,192.168.100.149,62169,192.168.100.3,7201,2,120,RST,1,1526344335,1629,1.40E-05,1.40E-05,0,1.40E-05,1.40E-05,1.40E-05,1,1,60,60,71428.57031,0,0,12060,12060,201,201,201,2,21238.4,21238.4,100,100,21238.4,142857,201,201,1,Reconnaissance,Service_Scan
3596801,1526344335,e,1,tcp,1,192.168.100.149,62169,192.168.100.3,9001,2,120,RST,1,1526344335,1630,1.40E-05,1.40E-05,0,1.40E-05,1.40E-05,1.40E-05,1,1,60,60,71428.57031,0,0,12000,12000,200,200,200,2,105876,105876,100,100,105876,142857,200,200,1,Reconnaissance,Service_Scan
3596802,1526344335,e,1,tcp,1,192.168.100.149,62169,192.168.100.3,545,2,120,RST,1,1526344335,1631,1.60E-05,1.60E-05,0,1.60E-05,1.60E-05,1.60E-05,1,1,60,60,62500,0,0,12000,12000,200,200,200,2,105876,105876,100,100,105876,125000,200,200,1,Reconnaissance,Service_Scan
3596803,1526344335,e,1,tcp,1,192.168.100.149,62169,192.168.100.3,4662,2,120,RST,1,1526344335,1632,1.30E-05,1.30E-05,0,1.30E-05,1.30E-05,1.30E-05,1,1,60,60,76923.07813,0,0,12000,12000,200,200,200,2,105876,105876,100,100,105876,153846,200,200,1,Reconnaissance,Service_Scan
3596804,1526344335,e,1,tcp,1,192.168.100.149,62169,192.168.100.3,9575,2,120,RST,1,1526344335,1633,1.60E-05,1.60E-05,0,1.60E-05,1.60E-05,1.60E-05,1,1,60,60,62500,0,0,12000,12000,200,200,200,2,105876,105876,100,100,105876,125000,200,200,1,Reconnaissance,Service_Scan
3596805,1526344335,e,1,tcp,1,192.168.100.149,62169,192.168.100.3,765,2,120,RST,1,1526344335,1634,1.30E-05,1.30E-05,0,1.30E-05,1.30E-05,1.30E-05,1,1,60,60,76923.07813,0,0,12000,12000,200,200,200,2,105876,105876,100,100,105876,153846,200,200,1,Reconnaissance,Service_Scan
3596806,1526344335,e,1,tcp,1,192.168.100.149,62169,192.168.100.3,5822,2,120,RST,1,1526344335,1635,1.40E-05,1.40E-05,0,1.40E-05,1.40E-05,1.40E-05,1,1,60,60,71428.57031,0,0,12000,12000,200,200,200,2,105876,105876,100,100,105876,142857,200,200,1,Reconnaissance,Service_Scan
3596807,1526344335,e,1,tcp,1,192.168.100.149,62169,192.168.100.3,3221,2,120,RST,1,1526344335,1636,1.60E-05,1.60E-05,0,1.60E-05,1.60E-05,1.60E-05,1,1,60,60,62500,0,0,12000,12000,200,200,200,2,105876,105876,100,100,105876,125000,200,200,1,Reconnaissance,Service_Scan
3596808,1526344335,e,1,tcp,1,192.168.100.149,62169,192.168.100.3,2910,2,120,RST,1,1526344335,1637,1.50E-05,1.50E-05,0,1.50E-05,1.50E-05,1.50E-05,1,1,60,60,66666.67188,0,0,12000,12000,200,200,200,2,105876,105876,100,100,105876,133333,200,200,1,Reconnaissance,Service_Scan
3596809,1526344335,e,1,tcp,1,192.168.100.149,62169,192.168.100.3,1027,2,120,RST,1,1526344335,1638,1.40E-05,1.40E-05,0,1.40E-05,1.40E-05,1.40E-05,1,1,60,60,71428.57031,0,0,12000,12000,200,200,200,2,105876,105876,100,100,105876,142857,200,200,1,Reconnaissance,Service_Scan
