id.orig_p,id.resp_p,proto,service,flow_duration,fwd_pkts_tot,bwd_pkts_tot,fwd_data_pkts_tot,bwd_data_pkts_tot,fwd_pkts_per_sec,bwd_pkts_per_sec,flow_pkts_per_sec,down_up_ratio,fwd_header_size_tot,fwd_header_size_min,fwd_header_size_max,bwd_header_size_tot,bwd_header_size_min,bwd_header_size_max,flow_FIN_flag_count,flow_SYN_flag_count,flow_RST_flag_count,fwd_PSH_flag_count,bwd_PSH_flag_count,flow_ACK_flag_count,fwd_URG_flag_count,bwd_URG_flag_count,flow_CWR_flag_count,flow_ECE_flag_count,fwd_pkts_payload.min,fwd_pkts_payload.max,fwd_pkts_payload.tot,fwd_pkts_payload.avg,fwd_pkts_payload.std,bwd_pkts_payload.min,bwd_pkts_payload.max,bwd_pkts_payload.tot,bwd_pkts_payload.avg,bwd_pkts_payload.std,flow_pkts_payload.min,flow_pkts_payload.max,flow_pkts_payload.tot,flow_pkts_payload.avg,flow_pkts_payload.std,fwd_iat.min,fwd_iat.max,fwd_iat.tot,fwd_iat.avg,fwd_iat.std,bwd_iat.min,bwd_iat.max,bwd_iat.tot,bwd_iat.avg,bwd_iat.std,flow_iat.min,flow_iat.max,flow_iat.tot,flow_iat.avg,flow_iat.std,payload_bytes_per_second,fwd_subflow_pkts,bwd_subflow_pkts,fwd_subflow_bytes,bwd_subflow_bytes,fwd_bulk_bytes,bwd_bulk_bytes,fwd_bulk_packets,bwd_bulk_packets,fwd_bulk_rate,bwd_bulk_rate,active.min,active.max,active.tot,active.avg,active.std,idle.min,idle.max,idle.tot,idle.avg,idle.std,fwd_init_window_size,bwd_init_window_size,fwd_last_window_size,Attack_type,Attack_Type
51036,2003,tcp,-,1.90E-05,1,1,0,0,52428.8,52428.8,104857.6,1,20,20,20,20,20,20,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.073486,19.073486,19.073486,19.073486,0,0,1,1,0,0,0,0,0,0,0,0,19.073486,19.073486,19.073486,19.073486,0,0,0,0,0,0,1024,0,1024,NMAP_OS_DETECTION,1
51036,1028,tcp,-,7.00E-06,1,1,0,0,144631.1724,144631.1724,289262.3448,1,20,20,20,20,20,20,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.914139,6.914139,6.914139,6.914139,0,0,1,1,0,0,0,0,0,0,0,0,6.914139,6.914139,6.914139,6.914139,0,0,0,0,0,0,1024,0,1024,NMAP_OS_DETECTION,1
51036,1,tcp,-,5.00E-06,1,1,0,0,199728.7619,199728.7619,399457.5238,1,20,20,20,20,20,20,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.00679,5.00679,5.00679,5.00679,0,0,1,1,0,0,0,0,0,0,0,0,5.00679,5.00679,5.00679,5.00679,0,0,0,0,0,0,1024,0,1024,NMAP_OS_DETECTION,1
51036,4,tcp,-,6.00E-06,1,1,0,0,167772.16,167772.16,335544.32,1,20,20,20,20,20,20,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.960464,5.960464,5.960464,5.960464,0,0,1,1,0,0,0,0,0,0,0,0,5.960464,5.960464,5.960464,5.960464,0,0,0,0,0,0,1024,0,1024,NMAP_OS_DETECTION,1
51036,9,tcp,-,7.00E-06,1,1,0,0,144631.1724,144631.1724,289262.3448,1,20,20,20,20,20,20,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.914139,6.914139,6.914139,6.914139,0,0,1,1,0,0,0,0,0,0,0,0,6.914139,6.914139,6.914139,6.914139,0,0,0,0,0,0,1024,0,1024,NMAP_OS_DETECTION,1
51036,13,tcp,-,6.00E-06,1,1,0,0,167772.16,167772.16,335544.32,1,20,20,20,20,20,20,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.960464,5.960464,5.960464,5.960464,0,0,1,1,0,0,0,0,0,0,0,0,5.960464,5.960464,5.960464,5.960464,0,0,0,0,0,0,1024,0,1024,NMAP_OS_DETECTION,1
51036,19,tcp,-,6.00E-06,1,1,0,0,167772.16,167772.16,335544.32,1,20,20,20,20,20,20,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.960464,5.960464,5.960464,5.960464,0,0,1,1,0,0,0,0,0,0,0,0,5.960464,5.960464,5.960464,5.960464,0,0,0,0,0,0,1024,0,1024,NMAP_OS_DETECTION,1
51036,26,tcp,-,6.00E-06,1,1,0,0,167772.16,167772.16,335544.32,1,20,20,20,20,20,20,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.960464,5.960464,5.960464,5.960464,0,0,1,1,0,0,0,0,0,0,0,0,5.960464,5.960464,5.960464,5.960464,0,0,0,0,0,0,1024,0,1024,NMAP_OS_DETECTION,1
51036,32,tcp,-,5.00E-06,1,1,0,0,199728.7619,199728.7619,399457.5238,1,20,20,20,20,20,20,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.00679,5.00679,5.00679,5.00679,0,0,1,1,0,0,0,0,0,0,0,0,5.00679,5.00679,5.00679,5.00679,0,0,0,0,0,0,1024,0,1024,NMAP_OS_DETECTION,1
51036,43,tcp,-,2.70E-05,1,1,0,0,36792.14035,36792.14035,73584.2807,1,20,20,20,20,20,20,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.179718,27.179718,27.179718,27.179718,0,0,1,1,0,0,0,0,0,0,0,0,27.179718,27.179718,27.179718,27.179718,0,0,0,0,0,0,1024,0,1024,NMAP_OS_DETECTION,1
51036,49,tcp,-,6.00E-06,1,1,0,0,167772.16,167772.16,335544.32,1,20,20,20,20,20,20,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.960464,5.960464,5.960464,5.960464,0,0,1,1,0,0,0,0,0,0,0,0,5.960464,5.960464,5.960464,5.960464,0,0,0,0,0,0,1024,0,1024,NMAP_OS_DETECTION,1
51036,70,tcp,-,6.00E-06,1,1,0,0,167772.16,167772.16,335544.32,1,20,20,20,20,20,20,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.960464,5.960464,5.960464,5.960464,0,0,1,1,0,0,0,0,0,0,0,0,5.960464,5.960464,5.960464,5.960464,0,0,0,0,0,0,1024,0,1024,NMAP_OS_DETECTION,1
51036,81,tcp,-,6.00E-06,1,1,0,0,161319.3846,161319.3846,322638.7692,1,20,20,20,20,20,20,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.198883,6.198883,6.198883,6.198883,0,0,1,1,0,0,0,0,0,0,0,0,6.198883,6.198883,6.198883,6.198883,0,0,0,0,0,0,1024,0,1024,NMAP_OS_DETECTION,1
51036,82,tcp,-,7.00E-06,1,1,0,0,139810.1333,139810.1333,279620.2667,1,20,20,20,20,20,20,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.152557,7.152557,7.152557,7.152557,0,0,1,1,0,0,0,0,0,0,0,0,7.152557,7.152557,7.152557,7.152557,0,0,0,0,0,0,1024,0,1024,NMAP_OS_DETECTION,1
51036,83,tcp,-,9.00E-06,1,1,0,0,110376.4211,110376.4211,220752.8421,1,20,20,20,20,20,20,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.059906,9.059906,9.059906,9.059906,0,0,1,1,0,0,0,0,0,0,0,0,9.059906,9.059906,9.059906,9.059906,0,0,0,0,0,0,1024,0,1024,NMAP_OS_DETECTION,1
51036,88,tcp,-,2.70E-05,1,1,0,0,37117.73451,37117.73451,74235.46903,1,20,20,20,20,20,20,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.941299,26.941299,26.941299,26.941299,0,0,1,1,0,0,0,0,0,0,0,0,26.941299,26.941299,26.941299,26.941299,0,0,0,0,0,0,1024,0,1024,NMAP_OS_DETECTION,1
51036,89,tcp,-,6.00E-06,1,1,0,0,161319.3846,161319.3846,322638.7692,1,20,20,20,20,20,20,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.198883,6.198883,6.198883,6.198883,0,0,1,1,0,0,0,0,0,0,0,0,6.198883,6.198883,6.198883,6.198883,0,0,0,0,0,0,1024,0,1024,NMAP_OS_DETECTION,1
51036,106,tcp,-,5.00E-06,1,1,0,0,199728.7619,199728.7619,399457.5238,1,20,20,20,20,20,20,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.00679,5.00679,5.00679,5.00679,0,0,1,1,0,0,0,0,0,0,0,0,5.00679,5.00679,5.00679,5.00679,0,0,0,0,0,0,1024,0,1024,NMAP_OS_DETECTION,1
51036,125,tcp,-,7.00E-06,1,1,0,0,144631.1724,144631.1724,289262.3448,1,20,20,20,20,20,20,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.914139,6.914139,6.914139,6.914139,0,0,1,1,0,0,0,0,0,0,0,0,6.914139,6.914139,6.914139,6.914139,0,0,0,0,0,0,1024,0,1024,NMAP_OS_DETECTION,1
51036,161,tcp,-,9.00E-06,1,1,0,0,113359.5676,113359.5676,226719.1351,1,20,20,20,20,20,20,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.821487,8.821487,8.821487,8.821487,0,0,1,1,0,0,0,0,0,0,0,0,8.821487,8.821487,8.821487,8.821487,0,0,0,0,0,0,1024,0,1024,NMAP_OS_DETECTION,1
51036,163,tcp,-,7.00E-06,1,1,0,0,139810.1333,139810.1333,279620.2667,1,20,20,20,20,20,20,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.152557,7.152557,7.152557,7.152557,0,0,1,1,0,0,0,0,0,0,0,0,7.152557,7.152557,7.152557,7.152557,0,0,0,0,0,0,1024,0,1024,NMAP_OS_DETECTION,1
51036,179,tcp,-,6.00E-06,1,1,0,0,167772.16,167772.16,335544.32,1,20,20,20,20,20,20,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.960464,5.960464,5.960464,5.960464,0,0,1,1,0,0,0,0,0,0,0,0,5.960464,5.960464,5.960464,5.960464,0,0,0,0,0,0,1024,0,1024,NMAP_OS_DETECTION,1
51036,211,tcp,-,9.00E-06,1,1,0,0,113359.5676,113359.5676,226719.1351,1,20,20,20,20,20,20,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.821487,8.821487,8.821487,8.821487,0,0,1,1,0,0,0,0,0,0,0,0,8.821487,8.821487,8.821487,8.821487,0,0,0,0,0,0,1024,0,1024,NMAP_OS_DETECTION,1
51036,212,tcp,-,1.30E-05,1,1,0,0,77672.2963,77672.2963,155344.5926,1,20,20,20,20,20,20,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.874603,12.874603,12.874603,12.874603,0,0,1,1,0,0,0,0,0,0,0,0,12.874603,12.874603,12.874603,12.874603,0,0,0,0,0,0,1024,0,1024,NMAP_OS_DETECTION,1
51036,254,tcp,-,5.00E-06,1,1,0,0,209715.2,209715.2,419430.4,1,20,20,20,20,20,20,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.768372,4.768372,4.768372,4.768372,0,0,1,1,0,0,0,0,0,0,0,0,4.768372,4.768372,4.768372,4.768372,0,0,0,0,0,0,1024,0,1024,NMAP_OS_DETECTION,1
51036,255,tcp,-,2.00E-05,1,1,0,0,50533.78313,50533.78313,101067.5663,1,20,20,20,20,20,20,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.788742,19.788742,19.788742,19.788742,0,0,1,1,0,0,0,0,0,0,0,0,19.788742,19.788742,19.788742,19.788742,0,0,0,0,0,0,1024,0,1024,NMAP_OS_DETECTION,1
51036,259,tcp,-,5.00E-06,1,1,0,0,199728.7619,199728.7619,399457.5238,1,20,20,20,20,20,20,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.00679,5.00679,5.00679,5.00679,0,0,1,1,0,0,0,0,0,0,0,0,5.00679,5.00679,5.00679,5.00679,0,0,0,0,0,0,1024,0,1024,NMAP_OS_DETECTION,1
51036,264,tcp,-,6.00E-06,1,1,0,0,161319.3846,161319.3846,322638.7692,1,20,20,20,20,20,20,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.198883,6.198883,6.198883,6.198883,0,0,1,1,0,0,0,0,0,0,0,0,6.198883,6.198883,6.198883,6.198883,0,0,0,0,0,0,1024,0,1024,NMAP_OS_DETECTION,1
51036,306,tcp,-,6.00E-06,1,1,0,0,167772.16,167772.16,335544.32,1,20,20,20,20,20,20,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.960464,5.960464,5.960464,5.960464,0,0,1,1,0,0,0,0,0,0,0,0,5.960464,5.960464,5.960464,5.960464,0,0,0,0,0,0,1024,0,1024,NMAP_OS_DETECTION,1
51036,340,tcp,-,6.00E-06,1,1,0,0,167772.16,167772.16,335544.32,1,20,20,20,20,20,20,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.960464,5.960464,5.960464,5.960464,0,0,1,1,0,0,0,0,0,0,0,0,5.960464,5.960464,5.960464,5.960464,0,0,0,0,0,0,1024,0,1024,NMAP_OS_DETECTION,1
51036,407,tcp,-,7.00E-06,1,1,0,0,144631.1724,144631.1724,289262.3448,1,20,20,20,20,20,20,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.914139,6.914139,6.914139,6.914139,0,0,1,1,0,0,0,0,0,0,0,0,6.914139,6.914139,6.914139,6.914139,0,0,0,0,0,0,1024,0,1024,NMAP_OS_DETECTION,1
51036,427,tcp,-,6.00E-06,1,1,0,0,167772.16,167772.16,335544.32,1,20,20,20,20,20,20,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.960464,5.960464,5.960464,5.960464,0,0,1,1,0,0,0,0,0,0,0,0,5.960464,5.960464,5.960464,5.960464,0,0,0,0,0,0,1024,0,1024,NMAP_OS_DETECTION,1
51036,444,tcp,-,6.00E-06,1,1,0,0,167772.16,167772.16,335544.32,1,20,20,20,20,20,20,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.960464,5.960464,5.960464,5.960464,0,0,1,1,0,0,0,0,0,0,0,0,5.960464,5.960464,5.960464,5.960464,0,0,0,0,0,0,1024,0,1024,NMAP_OS_DETECTION,1
51036,458,tcp,-,6.00E-06,1,1,0,0,167772.16,167772.16,335544.32,1,20,20,20,20,20,20,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.960464,5.960464,5.960464,5.960464,0,0,1,1,0,0,0,0,0,0,0,0,5.960464,5.960464,5.960464,5.960464,0,0,0,0,0,0,1024,0,1024,NMAP_OS_DETECTION,1
51036,481,tcp,-,2.20E-05,1,1,0,0,45590.26087,45590.26087,91180.52174,1,20,20,20,20,20,20,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.934509,21.934509,21.934509,21.934509,0,0,1,1,0,0,0,0,0,0,0,0,21.934509,21.934509,21.934509,21.934509,0,0,0,0,0,0,1024,0,1024,NMAP_OS_DETECTION,1
51036,497,tcp,-,8.00E-06,1,1,0,0,127100.1212,127100.1212,254200.2424,1,20,20,20,20,20,20,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.867813,7.867813,7.867813,7.867813,0,0,1,1,0,0,0,0,0,0,0,0,7.867813,7.867813,7.867813,7.867813,0,0,0,0,0,0,1024,0,1024,NMAP_OS_DETECTION,1
51036,500,tcp,-,6.00E-06,1,1,0,0,167772.16,167772.16,335544.32,1,20,20,20,20,20,20,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.960464,5.960464,5.960464,5.960464,0,0,1,1,0,0,0,0,0,0,0,0,5.960464,5.960464,5.960464,5.960464,0,0,0,0,0,0,1024,0,1024,NMAP_OS_DETECTION,1
51036,512,tcp,-,6.00E-06,1,1,0,0,167772.16,167772.16,335544.32,1,20,20,20,20,20,20,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.960464,5.960464,5.960464,5.960464,0,0,1,1,0,0,0,0,0,0,0,0,5.960464,5.960464,5.960464,5.960464,0,0,0,0,0,0,1024,0,1024,NMAP_OS_DETECTION,1
51036,515,tcp,-,7.00E-06,1,1,0,0,144631.1724,144631.1724,289262.3448,1,20,20,20,20,20,20,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.914139,6.914139,6.914139,6.914139,0,0,1,1,0,0,0,0,0,0,0,0,6.914139,6.914139,6.914139,6.914139,0,0,0,0,0,0,1024,0,1024,NMAP_OS_DETECTION,1
51036,524,tcp,-,6.00E-06,1,1,0,0,167772.16,167772.16,335544.32,1,20,20,20,20,20,20,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.960464,5.960464,5.960464,5.960464,0,0,1,1,0,0,0,0,0,0,0,0,5.960464,5.960464,5.960464,5.960464,0,0,0,0,0,0,1024,0,1024,NMAP_OS_DETECTION,1
51036,541,tcp,-,6.00E-06,1,1,0,0,161319.3846,161319.3846,322638.7692,1,20,20,20,20,20,20,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.198883,6.198883,6.198883,6.198883,0,0,1,1,0,0,0,0,0,0,0,0,6.198883,6.198883,6.198883,6.198883,0,0,0,0,0,0,1024,0,1024,NMAP_OS_DETECTION,1
51036,543,tcp,-,6.00E-06,1,1,0,0,167772.16,167772.16,335544.32,1,20,20,20,20,20,20,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.960464,5.960464,5.960464,5.960464,0,0,1,1,0,0,0,0,0,0,0,0,5.960464,5.960464,5.960464,5.960464,0,0,0,0,0,0,1024,0,1024,NMAP_OS_DETECTION,1
51036,545,tcp,-,6.00E-06,1,1,0,0,161319.3846,161319.3846,322638.7692,1,20,20,20,20,20,20,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.198883,6.198883,6.198883,6.198883,0,0,1,1,0,0,0,0,0,0,0,0,6.198883,6.198883,6.198883,6.198883,0,0,0,0,0,0,1024,0,1024,NMAP_OS_DETECTION,1
51036,548,tcp,-,6.00E-06,1,1,0,0,167772.16,167772.16,335544.32,1,20,20,20,20,20,20,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.960464,5.960464,5.960464,5.960464,0,0,1,1,0,0,0,0,0,0,0,0,5.960464,5.960464,5.960464,5.960464,0,0,0,0,0,0,1024,0,1024,NMAP_OS_DETECTION,1
51036,555,tcp,-,5.00E-06,1,1,0,0,199728.7619,199728.7619,399457.5238,1,20,20,20,20,20,20,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.00679,5.00679,5.00679,5.00679,0,0,1,1,0,0,0,0,0,0,0,0,5.00679,5.00679,5.00679,5.00679,0,0,0,0,0,0,1024,0,1024,NMAP_OS_DETECTION,1
51036,563,tcp,-,1.90E-05,1,1,0,0,52428.8,52428.8,104857.6,1,20,20,20,20,20,20,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.073486,19.073486,19.073486,19.073486,0,0,1,1,0,0,0,0,0,0,0,0,19.073486,19.073486,19.073486,19.073486,0,0,0,0,0,0,1024,0,1024,NMAP_OS_DETECTION,1
51036,625,tcp,-,5.00E-06,1,1,0,0,199728.7619,199728.7619,399457.5238,1,20,20,20,20,20,20,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.00679,5.00679,5.00679,5.00679,0,0,1,1,0,0,0,0,0,0,0,0,5.00679,5.00679,5.00679,5.00679,0,0,0,0,0,0,1024,0,1024,NMAP_OS_DETECTION,1
51036,636,tcp,-,5.00E-06,1,1,0,0,199728.7619,199728.7619,399457.5238,1,20,20,20,20,20,20,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.00679,5.00679,5.00679,5.00679,0,0,1,1,0,0,0,0,0,0,0,0,5.00679,5.00679,5.00679,5.00679,0,0,0,0,0,0,1024,0,1024,NMAP_OS_DETECTION,1
51036,646,tcp,-,1.50E-05,1,1,0,0,66576.25397,66576.25397,133152.5079,1,20,20,20,20,20,20,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.02037,15.02037,15.02037,15.02037,0,0,1,1,0,0,0,0,0,0,0,0,15.02037,15.02037,15.02037,15.02037,0,0,0,0,0,0,1024,0,1024,NMAP_OS_DETECTION,1
51036,648,tcp,-,6.00E-06,1,1,0,0,161319.3846,161319.3846,322638.7692,1,20,20,20,20,20,20,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.198883,6.198883,6.198883,6.198883,0,0,1,1,0,0,0,0,0,0,0,0,6.198883,6.198883,6.198883,6.198883,0,0,0,0,0,0,1024,0,1024,NMAP_OS_DETECTION,1
51036,666,tcp,-,6.00E-06,1,1,0,0,161319.3846,161319.3846,322638.7692,1,20,20,20,20,20,20,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.198883,6.198883,6.198883,6.198883,0,0,1,1,0,0,0,0,0,0,0,0,6.198883,6.198883,6.198883,6.198883,0,0,0,0,0,0,1024,0,1024,NMAP_OS_DETECTION,1
51036,667,tcp,-,6.00E-06,1,1,0,0,161319.3846,161319.3846,322638.7692,1,20,20,20,20,20,20,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.198883,6.198883,6.198883,6.198883,0,0,1,1,0,0,0,0,0,0,0,0,6.198883,6.198883,6.198883,6.198883,0,0,0,0,0,0,1024,0,1024,NMAP_OS_DETECTION,1
51036,668,tcp,-,7.00E-06,1,1,0,0,139810.1333,139810.1333,279620.2667,1,20,20,20,20,20,20,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.152557,7.152557,7.152557,7.152557,0,0,1,1,0,0,0,0,0,0,0,0,7.152557,7.152557,7.152557,7.152557,0,0,0,0,0,0,1024,0,1024,NMAP_OS_DETECTION,1
51036,683,tcp,-,1.30E-05,1,1,0,0,77672.2963,77672.2963,155344.5926,1,20,20,20,20,20,20,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.874603,12.874603,12.874603,12.874603,0,0,1,1,0,0,0,0,0,0,0,0,12.874603,12.874603,12.874603,12.874603,0,0,0,0,0,0,1024,0,1024,NMAP_OS_DETECTION,1
51036,687,tcp,-,7.00E-06,1,1,0,0,139810.1333,139810.1333,279620.2667,1,20,20,20,20,20,20,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.152557,7.152557,7.152557,7.152557,0,0,1,1,0,0,0,0,0,0,0,0,7.152557,7.152557,7.152557,7.152557,0,0,0,0,0,0,1024,0,1024,NMAP_OS_DETECTION,1
51036,691,tcp,-,6.00E-06,1,1,0,0,167772.16,167772.16,335544.32,1,20,20,20,20,20,20,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.960464,5.960464,5.960464,5.960464,0,0,1,1,0,0,0,0,0,0,0,0,5.960464,5.960464,5.960464,5.960464,0,0,0,0,0,0,1024,0,1024,NMAP_OS_DETECTION,1
51036,700,tcp,-,5.00E-06,1,1,0,0,199728.7619,199728.7619,399457.5238,1,20,20,20,20,20,20,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.00679,5.00679,5.00679,5.00679,0,0,1,1,0,0,0,0,0,0,0,0,5.00679,5.00679,5.00679,5.00679,0,0,0,0,0,0,1024,0,1024,NMAP_OS_DETECTION,1
