id.orig_p,id.resp_p,proto,service,flow_duration,fwd_pkts_tot,bwd_pkts_tot,fwd_data_pkts_tot,bwd_data_pkts_tot,fwd_pkts_per_sec,bwd_pkts_per_sec,flow_pkts_per_sec,down_up_ratio,fwd_header_size_tot,fwd_header_size_min,fwd_header_size_max,bwd_header_size_tot,bwd_header_size_min,bwd_header_size_max,flow_FIN_flag_count,flow_SYN_flag_count,flow_RST_flag_count,fwd_PSH_flag_count,bwd_PSH_flag_count,flow_ACK_flag_count,fwd_URG_flag_count,bwd_URG_flag_count,flow_CWR_flag_count,flow_ECE_flag_count,fwd_pkts_payload.min,fwd_pkts_payload.max,fwd_pkts_payload.tot,fwd_pkts_payload.avg,fwd_pkts_payload.std,bwd_pkts_payload.min,bwd_pkts_payload.max,bwd_pkts_payload.tot,bwd_pkts_payload.avg,bwd_pkts_payload.std,flow_pkts_payload.min,flow_pkts_payload.max,flow_pkts_payload.tot,flow_pkts_payload.avg,flow_pkts_payload.std,fwd_iat.min,fwd_iat.max,fwd_iat.tot,fwd_iat.avg,fwd_iat.std,bwd_iat.min,bwd_iat.max,bwd_iat.tot,bwd_iat.avg,bwd_iat.std,flow_iat.min,flow_iat.max,flow_iat.tot,flow_iat.avg,flow_iat.std,payload_bytes_per_second,fwd_subflow_pkts,bwd_subflow_pkts,fwd_subflow_bytes,bwd_subflow_bytes,fwd_bulk_bytes,bwd_bulk_bytes,fwd_bulk_packets,bwd_bulk_packets,fwd_bulk_rate,bwd_bulk_rate,active.min,active.max,active.tot,active.avg,active.std,idle.min,idle.max,idle.tot,idle.avg,idle.std,fwd_init_window_size,bwd_init_window_size,fwd_last_window_size,Attack_type,Attack_Type
41407,1883,tcp,mqtt,62.105265,10,6,3,4,0.161017,0.09661,0.257627,0.6,328,32,40,200,32,40,0,2,1,3,4,15,0,0,0,0,0,33,76,7.6,12.650867,0,21,34,5.666667,7.814516,0,33,110,6.875,10.831282,243.902206,59790156.84,62105264.9,6900584.989,19837034.29,69.856644,1481220.961,2045353.889,409070.7779,615648.1865,69.856644,59790156.84,62105264.9,4140350.993,15398245.11,1.771186,3.333333,2,25.333333,11.333333,0,0,0,0,0,0,2315108.061,2315108.061,2315108.061,2315108.061,0,59790156.84,59790156.84,59790156.84,59790156.84,0,64240,26847,502,MQTT_Publish,0
34357,1883,tcp,mqtt,62.052036,10,6,3,4,0.161155,0.096693,0.257848,0.6,328,32,40,200,32,40,0,2,1,3,4,15,0,0,0,0,0,33,78,7.8,12.934021,0,23,36,6,8.602325,0,33,114,7.125,11.218289,251.054764,59816102.98,62052036.05,6894670.672,19849193.33,152.111053,1488670.826,1985980.988,397196.1975,622563.2661,152.111053,59816102.98,62052036.05,4136802.403,15406518.33,1.837168,3.333333,2,26,12,0,0,0,0,0,0,2235933.065,2235933.065,2235933.065,2235933.065,0,59816102.98,59816102.98,59816102.98,59816102.98,0,64240,26847,502,MQTT_Publish,0
43003,1883,tcp,mqtt,2.163824,9,6,3,4,4.159303,2.772869,6.932172,0.666667,296,32,40,200,32,40,0,2,0,3,4,14,0,0,0,0,0,33,78,8.666667,13.407088,0,23,36,6,8.602325,0,33,114,7.6,11.444275,257.015228,1429633.141,2163824.081,270478.0102,477175.6293,789.880753,1603275.061,1942944.05,388588.81,684050.2585,257.015228,1429633.141,2163824.081,154558.863,376444.4798,52.684505,4.5,3,39,18,0,0,0,0,0,0,2163824.081,2163824.081,2163824.081,2163824.081,0,0,0,0,0,0,64240,26847,502,MQTT_Publish,0
49839,1883,tcp,mqtt,62.051882,10,6,3,4,0.161155,0.096693,0.257849,0.6,328,32,40,200,32,40,0,2,1,3,4,15,0,0,0,0,0,33,78,7.8,12.934021,0,23,36,6,8.602325,0,33,114,7.125,11.218289,242.948532,59811952.11,62051882.03,6894653.559,19847580.18,388.145447,1483335.972,1987916.946,397583.3893,619584.2617,242.948532,59811952.11,62051882.03,4136792.135,15405328.88,1.837172,3.333333,2,26,12,0,0,0,0,0,0,2239929.914,2239929.914,2239929.914,2239929.914,0,59811952.11,59811952.11,59811952.11,59811952.11,0,64240,26847,502,MQTT_Publish,0
54875,1883,tcp,-,0,1,0,0,0,0,0,0,0,32,32,32,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,502,0,502,MQTT_Publish,0
38567,1883,tcp,mqtt,23.941575,10,6,3,4,0.417683,0.25061,0.668294,0.6,328,32,40,200,32,40,0,2,1,3,4,15,0,0,0,0,0,33,78,7.8,12.934021,0,23,36,6,8.602325,0,33,114,7.125,11.218289,241.994858,21882188.8,23941574.81,2660174.979,7223227.597,82.015991,1619753.838,1911824.942,382364.9883,695161.6861,82.015991,21882188.8,23941574.81,1596104.987,5624394.691,4.761592,3.333333,2,26,12,0,0,0,0,0,0,2059386.015,2059386.015,2059386.015,2059386.015,0,21882188.8,21882188.8,21882188.8,21882188.8,0,64240,26847,502,MQTT_Publish,0
34915,1883,tcp,mqtt,61.067609,10,6,3,4,0.163753,0.098252,0.262005,0.6,328,32,40,200,32,40,0,2,1,3,4,15,0,0,0,0,0,33,78,7.8,12.934021,0,23,36,6,8.602325,0,33,114,7.125,11.218289,266.075134,58757733.11,61067609.07,6785289.897,19493602.26,3371.953964,1535575.867,2053125.858,410625.1717,641121.6396,266.075134,58757733.11,61067609.07,4071173.938,15132144.35,1.866783,3.333333,2,26,12,0,0,0,0,0,0,2309875.965,2309875.965,2309875.965,2309875.965,0,58757733.11,58757733.11,58757733.11,58757733.11,0,64240,26847,502,MQTT_Publish,0
36673,1883,tcp,mqtt,55.973194,10,6,3,4,0.178657,0.107194,0.285851,0.6,328,32,40,200,32,40,0,2,1,3,4,15,0,0,0,0,0,33,78,7.8,12.934021,0,23,36,6,8.602325,0,33,114,7.125,11.218289,262.975693,53899965.05,55973194.12,6219243.791,17886199.68,62.942505,1619914.055,1920042.038,384008.4076,694550.7539,62.942505,53899965.05,55973194.12,3731546.275,13883626.6,2.036689,3.333333,2,26,12,0,0,0,0,0,0,2073229.074,2073229.074,2073229.074,2073229.074,0,53899965.05,53899965.05,53899965.05,53899965.05,0,64240,26847,502,MQTT_Publish,0
34917,1883,tcp,mqtt,6.021237,10,6,3,4,1.660788,0.996473,2.657261,0.6,328,32,40,200,32,40,0,2,1,3,4,15,0,0,0,0,0,33,78,7.8,12.934021,0,23,36,6,8.602325,0,33,114,7.125,11.218289,242.948532,3733148.098,6021236.897,669026.3218,1206953.516,62.942505,1476804.018,2017709.017,403541.8034,614801.5236,56.98204,3733148.098,6021236.897,401415.7931,973255.2153,18.932987,3.333333,2,26,12,0,0,0,0,0,0,6021236.897,6021236.897,6021236.897,6021236.897,0,0,0,0,0,0,64240,26847,502,MQTT_Publish,0
47871,1883,tcp,mqtt,25.081252,10,6,3,4,0.398704,0.239223,0.637927,0.6,328,32,40,200,32,40,0,2,1,3,4,15,0,0,0,0,0,33,78,7.8,12.934021,0,23,36,6,8.602325,0,33,114,7.125,11.218289,258.922577,22703155.04,25081252.1,2786805.789,7479109.546,162.124634,1564161.062,2085757.017,417151.4034,654130.0357,162.124634,22703155.04,25081252.1,1672083.473,5827483.466,4.545228,3.333333,2,26,12,0,0,0,0,0,0,2378097.057,2378097.057,2378097.057,2378097.057,0,22703155.04,22703155.04,22703155.04,22703155.04,0,64240,26847,502,MQTT_Publish,0
44429,1883,tcp,mqtt,34.945192,10,6,3,4,0.286162,0.171697,0.45786,0.6,328,32,40,200,32,40,0,2,1,3,4,15,0,0,0,0,0,33,78,7.8,12.934021,0,23,36,6,8.602325,0,33,114,7.125,11.218289,235.795975,32865562.2,34945192.1,3882799.122,10877175.38,73.90976,1560344.219,1904294.968,380858.9935,664463.7629,73.90976,32865562.2,34945192.1,2329679.473,8454817.458,3.262251,3.333333,2,26,12,0,0,0,0,0,0,2079629.898,2079629.898,2079629.898,2079629.898,0,32865562.2,32865562.2,32865562.2,32865562.2,0,64240,26847,502,MQTT_Publish,0
36457,1883,tcp,mqtt,6.002243,10,6,3,4,1.666044,0.999626,2.66567,0.6,328,32,40,200,32,40,0,2,1,3,4,15,0,0,0,0,0,33,78,7.8,12.934021,0,23,36,6,8.602325,0,33,114,7.125,11.218289,255.10788,3676797.867,6002243.042,666915.8936,1190941.786,77.009201,1500680.923,2021615.028,404323.0057,626365.9357,77.009201,3676797.867,6002243.042,400149.5361,960715.4232,18.9929,3.333333,2,26,12,0,0,0,0,0,0,6002243.042,6002243.042,6002243.042,6002243.042,0,0,0,0,0,0,64240,26847,502,MQTT_Publish,0
48339,1883,tcp,mqtt,32.02691,10,6,3,4,0.312237,0.187342,0.49958,0.6,328,32,40,200,32,40,0,2,1,3,4,15,0,0,0,0,0,33,78,7.8,12.934021,0,23,36,6,8.602325,0,33,114,7.125,11.218289,236.988068,29770178.08,32026910.07,3558545.563,9836190.671,170.946121,1460983.038,1992703.915,398540.7829,608312.3416,170.946121,29770178.08,32026910.07,2135127.338,7651274.072,3.559507,3.333333,2,26,12,0,0,0,0,0,0,2256731.987,2256731.987,2256731.987,2256731.987,0,29770178.08,29770178.08,29770178.08,29770178.08,0,64240,26847,502,MQTT_Publish,0
46851,1883,tcp,mqtt,28.948174,10,6,3,4,0.345445,0.207267,0.552712,0.6,328,32,40,200,32,40,0,2,1,3,4,15,0,0,0,0,0,33,78,7.8,12.934021,0,23,36,6,8.602325,0,33,114,7.125,11.218289,252.962112,26849198.82,28948174,3216463.778,8874494.33,3643.035889,1636373.997,1943758.965,388751.7929,701274.3352,252.962112,26849198.82,28948174,1929878.267,6903908.757,3.938072,3.333333,2,26,12,0,0,0,0,0,0,2098975.182,2098975.182,2098975.182,2098975.182,0,26849198.82,26849198.82,26849198.82,26849198.82,0,64240,26847,502,MQTT_Publish,0
39809,1883,tcp,mqtt,11.88221,10,6,3,4,0.841594,0.504957,1.346551,0.6,328,32,40,200,32,40,0,2,1,3,4,15,0,0,0,0,0,33,78,7.8,12.934021,0,23,36,6,8.602325,0,33,114,7.125,11.218289,246.047974,9862538.099,11882210.02,1320245.557,3234156.185,77.009201,1568042.04,1871865.034,374373.0068,671387.6528,77.009201,9862538.099,11882210.02,792147.3344,2534771.333,9.594175,3.333333,2,26,12,0,0,0,0,0,0,2019671.917,2019671.917,2019671.917,2019671.917,0,9862538.099,9862538.099,9862538.099,9862538.099,0,64240,26847,502,MQTT_Publish,0
46681,1883,tcp,mqtt,31.93498,10,6,3,4,0.313136,0.187882,0.501018,0.6,328,32,40,200,32,40,0,2,1,3,4,15,0,0,0,0,0,33,78,7.8,12.934021,0,23,36,6,8.602325,0,33,114,7.125,11.218289,247.001648,29882318.02,31934980.15,3548331.128,9885751.31,72.956085,1600046.158,1903739.929,380747.9858,685629.3424,72.956085,29882318.02,31934980.15,2128998.677,7686485.295,3.569753,3.333333,2,26,12,0,0,0,0,0,0,2052662.134,2052662.134,2052662.134,2052662.134,0,29882318.02,29882318.02,29882318.02,29882318.02,0,64240,26847,502,MQTT_Publish,0
40409,1883,tcp,mqtt,57.999056,10,6,3,4,0.172417,0.10345,0.275867,0.6,328,32,40,200,32,40,0,2,1,3,4,15,0,0,0,0,0,33,78,7.8,12.934021,0,23,36,6,8.602325,0,33,114,7.125,11.218289,245.094299,55912101.03,57999056.1,6444339.567,18556398.01,78.91655,1643533.945,1940039.873,388007.9746,705372.5934,78.91655,55912101.03,57999056.1,3866603.74,14402933.81,1.965549,3.333333,2,26,12,0,0,0,0,0,0,2086955.07,2086955.07,2086955.07,2086955.07,0,55912101.03,55912101.03,55912101.03,55912101.03,0,64240,26847,502,MQTT_Publish,0
37541,1883,tcp,mqtt,3.016197,10,6,3,4,3.315433,1.98926,5.304693,0.6,328,32,40,200,32,40,0,2,1,3,4,15,0,0,0,0,0,33,76,7.6,12.650867,0,21,34,5.666667,7.814516,0,33,110,6.875,10.831282,240.087509,1249154.091,3016196.966,335132.9962,412974.2276,288.009644,1504780.054,2016064.167,403212.8334,628710.3361,239.133835,1249154.091,3016196.966,201079.7977,355053.0013,36.469767,5,3,38,17,0,0,0,0,0,0,3016196.966,3016196.966,3016196.966,3016196.966,0,0,0,0,0,0,64240,26847,502,MQTT_Publish,0
47123,1883,tcp,mqtt,26.044357,10,6,3,4,0.38396,0.230376,0.614337,0.6,328,32,40,200,32,40,0,2,1,3,4,15,0,0,0,0,0,33,76,7.6,12.650867,0,21,34,5.666667,7.814516,0,33,110,6.875,10.831282,177.86026,23770910.02,26044356.82,2893817.425,7838186.365,80.823898,1501428.127,2016494.989,403298.9979,626940.1043,80.823898,23770910.02,26044356.82,1736290.455,6104098.708,4.223564,3.333333,2,25.333333,11.333333,0,0,0,0,0,0,2273446.798,2273446.798,2273446.798,2273446.798,0,23770910.02,23770910.02,23770910.02,23770910.02,0,64240,26847,502,MQTT_Publish,0
56003,1883,tcp,mqtt,4.975264,10,6,3,4,2.009944,1.205966,3.21591,0.6,328,32,40,200,32,40,0,2,1,3,4,15,0,0,0,0,0,33,76,7.6,12.650867,0,21,34,5.666667,7.814516,0,33,110,6.875,10.831282,192.88063,2758497,4975263.834,552807.0927,907779.0804,105.857849,1468531.132,1967581.034,393516.2067,613480.5046,105.857849,2758497,4975263.834,331684.2556,741089.8177,22.10938,3.333333,2,25.333333,11.333333,0,0,0,0,0,0,4975263.834,4975263.834,4975263.834,4975263.834,0,0,0,0,0,0,64240,26847,502,MQTT_Publish,0
47229,1883,tcp,mqtt,6.007175,10,6,3,4,1.664676,0.998806,2.663482,0.6,328,32,40,200,32,40,0,2,1,3,4,15,0,0,0,0,0,33,76,7.6,12.650867,0,21,34,5.666667,7.814516,0,33,110,6.875,10.831282,254.154205,3737428.904,6007174.969,667463.8854,1209443.655,86.069107,1480736.971,2007142.067,401428.4134,617393.1048,86.069107,3737428.904,6007174.969,400478.3312,974752.4233,18.311436,3.333333,2,25.333333,11.333333,0,0,0,0,0,0,6007174.969,6007174.969,6007174.969,6007174.969,0,0,0,0,0,0,64240,26847,502,MQTT_Publish,0
40485,1883,tcp,mqtt,38.102796,10,6,3,4,0.262448,0.157469,0.419917,0.6,328,32,40,200,32,40,0,2,1,3,4,15,0,0,0,0,0,33,76,7.6,12.650867,0,21,34,5.666667,7.814516,0,33,110,6.875,10.831282,246.047974,35761080.03,38102796.08,4233644.009,11828649.89,164.985657,1489946.127,2068161.011,413632.2021,618598.2994,164.985657,35761080.03,38102796.08,2540186.405,9195717.237,2.886927,3.333333,2,25.333333,11.333333,0,0,0,0,0,0,2341716.051,2341716.051,2341716.051,2341716.051,0,35761080.03,35761080.03,35761080.03,35761080.03,0,64240,26847,502,MQTT_Publish,0
38255,1883,tcp,mqtt,42.063274,10,6,3,4,0.237737,0.142642,0.380379,0.6,328,32,40,200,32,40,0,2,1,3,4,15,0,0,0,0,0,33,78,7.8,12.934021,0,23,36,6,8.602325,0,33,114,7.125,11.218289,242.948532,39782157.9,42063273.91,4673697.101,13171090.21,642.061234,1493456.841,2019348.86,403869.772,622949.656,242.948532,39782157.9,42063273.91,2804218.26,10234581.3,2.710203,3.333333,2,26,12,0,0,0,0,0,0,2281116.009,2281116.009,2281116.009,2281116.009,0,39782157.9,39782157.9,39782157.9,39782157.9,0,64240,26847,502,MQTT_Publish,0
43763,1883,tcp,mqtt,21.975343,10,6,3,4,0.455055,0.273033,0.728089,0.6,328,32,40,200,32,40,0,2,1,3,4,15,0,0,0,0,0,33,76,7.6,12.650867,0,21,34,5.666667,7.814516,0,33,110,6.875,10.831282,238.895416,19861237.05,21975342.99,2441704.777,6547558.408,75.101852,1588140.965,1952167.034,390433.4068,675645.5582,75.101852,19861237.05,21975342.99,1465022.866,5101990.907,5.00561,3.333333,2,25.333333,11.333333,0,0,0,0,0,0,2114105.94,2114105.94,2114105.94,2114105.94,0,19861237.05,19861237.05,19861237.05,19861237.05,0,64240,26847,502,MQTT_Publish,0
34239,1883,tcp,mqtt,5.957314,10,6,3,4,1.678609,1.007165,2.685774,0.6,328,32,40,200,32,40,0,2,1,3,4,15,0,0,0,0,0,33,76,7.6,12.650867,0,21,34,5.666667,7.814516,0,33,110,6.875,10.831282,234.127045,3850445.032,5957314.014,661923.7794,1282261.337,64.849854,1632347.107,1948602.915,389720.583,698923.6536,64.849854,3850445.032,5957314.014,397154.2676,1025689.4,18.464697,3.333333,2,25.333333,11.333333,0,0,0,0,0,0,5957314.014,5957314.014,5957314.014,5957314.014,0,0,0,0,0,0,64240,26847,502,MQTT_Publish,0
51539,1883,tcp,mqtt,61.971539,10,6,3,4,0.161364,0.096819,0.258183,0.6,328,32,40,200,32,40,0,2,1,3,4,15,0,0,0,0,0,33,76,7.6,12.650867,0,21,34,5.666667,7.814516,0,33,110,6.875,10.831282,245.094299,59901880.03,61971539.02,6885726.558,19885928.33,65.088272,1568069.935,1908381.939,381676.3878,668401.7904,65.088272,59901880.03,61971539.02,4131435.935,15432540.69,1.775008,3.333333,2,25.333333,11.333333,0,0,0,0,0,0,2069658.995,2069658.995,2069658.995,2069658.995,0,59901880.03,59901880.03,59901880.03,59901880.03,0,64240,26847,502,MQTT_Publish,0
41799,1883,tcp,mqtt,14.928406,10,6,3,4,0.669864,0.401918,1.071782,0.6,328,32,40,200,32,40,0,2,1,3,4,15,0,0,0,0,0,33,76,7.6,12.650867,0,21,34,5.666667,7.814516,0,33,110,6.875,10.831282,238.180161,12864337.92,14928406,1658711.778,4226948.666,71.048737,1611267.09,1915171.146,383034.2293,690574.3049,71.048737,12864337.92,14928406,995227.0667,3304078.051,7.368503,3.333333,2,25.333333,11.333333,0,0,0,0,0,0,2064068.079,2064068.079,2064068.079,2064068.079,0,12864337.92,12864337.92,12864337.92,12864337.92,0,64240,26847,502,MQTT_Publish,0
45471,1883,tcp,mqtt,41.016821,10,6,3,4,0.243802,0.146281,0.390084,0.6,328,32,40,200,32,40,0,2,1,3,4,15,0,0,0,0,0,33,76,7.6,12.650867,0,21,34,5.666667,7.814516,0,33,110,6.875,10.831282,238.895416,38780793.19,41016821.15,4557424.572,12839097.11,73.90976,1469750.166,1980607.986,396121.5973,613382.7515,73.90976,38780793.19,41016821.15,2734454.743,9976787.075,2.681827,3.333333,2,25.333333,11.333333,0,0,0,0,0,0,2236027.956,2236027.956,2236027.956,2236027.956,0,38780793.19,38780793.19,38780793.19,38780793.19,0,64240,26847,502,MQTT_Publish,0
49499,1883,tcp,mqtt,5.005042,10,6,3,4,1.997985,1.198791,3.196776,0.6,328,32,40,200,32,40,0,2,1,3,4,15,0,0,0,0,0,33,76,7.6,12.650867,0,21,34,5.666667,7.814516,0,33,110,6.875,10.831282,236.034393,2742403.984,5005042.076,556115.7862,895807.7828,179.052353,1449899.912,1992305.994,398461.1988,602594.0495,179.052353,2742403.984,5005042.076,333669.4717,733281.9206,21.977837,3.333333,2,25.333333,11.333333,0,0,0,0,0,0,5005042.076,5005042.076,5005042.076,5005042.076,0,0,0,0,0,0,64240,26847,502,MQTT_Publish,0
53779,1883,tcp,mqtt,53.077178,10,6,3,4,0.188405,0.113043,0.301448,0.6,328,32,40,200,32,40,0,2,1,3,4,15,0,0,0,0,0,33,76,7.6,12.650867,0,21,34,5.666667,7.814516,0,33,110,6.875,10.831282,231.981277,50795222.04,53077178,5897464.222,16840994.53,417.947769,1504878.044,2023648.977,404729.7955,628264.9969,231.027603,50795222.04,53077178,3538478.533,13077125.98,2.072454,3.333333,2,25.333333,11.333333,0,0,0,0,0,0,2281955.957,2281955.957,2281955.957,2281955.957,0,50795222.04,50795222.04,50795222.04,50795222.04,0,64240,26847,502,MQTT_Publish,0
45203,1883,tcp,mqtt,43.045859,10,6,3,4,0.23231,0.139386,0.371697,0.6,328,32,40,200,32,40,0,2,1,3,4,15,0,0,0,0,0,33,76,7.6,12.650867,0,21,34,5.666667,7.814516,0,33,110,6.875,10.831282,248.193741,40774570.94,43045858.86,4782873.207,13501766.61,468.015671,1456482.887,2000826.836,400165.3671,605728.125,47.206879,40774570.94,43045858.86,2869723.924,10490577.02,2.555414,3.333333,2,25.333333,11.333333,0,0,0,0,0,0,2271287.918,2271287.918,2271287.918,2271287.918,0,40774570.94,40774570.94,40774570.94,40774570.94,0,64240,26847,502,MQTT_Publish,0
33665,1883,tcp,mqtt,19.932337,10,6,3,4,0.501697,0.301018,0.802716,0.6,328,32,40,200,32,40,0,2,1,3,4,15,0,0,0,0,0,33,78,7.8,12.934021,0,23,36,6,8.602325,0,33,114,7.125,11.218289,236.034393,17867065.91,19932337.05,2214704.116,5887542.217,66.041946,1614124.06,1916151.047,383230.2094,691942.7253,66.041946,17867065.91,19932337.05,1328822.47,4590056.318,5.719349,3.333333,2,26,12,0,0,0,0,0,0,2065271.139,2065271.139,2065271.139,2065271.139,0,17867065.91,17867065.91,17867065.91,17867065.91,0,64240,26847,502,MQTT_Publish,0
38077,1883,tcp,mqtt,18.051021,10,6,3,4,0.553985,0.332391,0.886376,0.6,328,32,40,200,32,40,0,2,1,3,4,15,0,0,0,0,0,33,78,7.8,12.934021,0,23,36,6,8.602325,0,33,114,7.125,11.218289,242.948532,15755608.08,18051021.1,2005669.011,5170206.117,190.019608,1503960.133,2032088.041,406417.6083,627404.5996,190.019608,15755608.08,18051021.1,1203401.407,4038440.543,6.315432,3.333333,2,26,12,0,0,0,0,0,0,2295413.017,2295413.017,2295413.017,2295413.017,0,15755608.08,15755608.08,15755608.08,15755608.08,0,64240,26847,502,MQTT_Publish,0
47371,1883,tcp,mqtt,35.934542,10,6,3,4,0.278284,0.16697,0.445254,0.6,328,32,40,200,32,40,0,2,1,3,4,15,0,0,0,0,0,33,78,7.8,12.934021,0,23,36,6,8.602325,0,33,114,7.125,11.218289,240.802765,33875290.16,35934542.18,3992726.909,11214707.94,75.101852,1576114.893,1900099.993,380019.9986,673287.6882,75.101852,33875290.16,35934542.18,2395636.145,8715936.634,3.172435,3.333333,2,26,12,0,0,0,0,0,0,2059252.024,2059252.024,2059252.024,2059252.024,0,33875290.16,33875290.16,33875290.16,33875290.16,0,64240,26847,502,MQTT_Publish,0
42215,1883,tcp,mqtt,16.892578,10,6,3,4,0.591976,0.355186,0.947162,0.6,328,32,40,200,32,40,0,2,1,3,4,15,0,0,0,0,0,33,78,7.8,12.934021,0,23,36,6,8.602325,0,33,114,7.125,11.218289,237.226486,14859555.96,16892578.13,1876953.125,4888513.2,65.088272,1563958.883,1875766.039,375153.2078,668920.9011,65.088272,14859555.96,16892578.13,1126171.875,3815951.509,6.748526,3.333333,2,26,12,0,0,0,0,0,0,2033022.165,2033022.165,2033022.165,2033022.165,0,14859555.96,14859555.96,14859555.96,14859555.96,0,64240,26847,502,MQTT_Publish,0
59057,1883,tcp,mqtt,26.080162,10,6,3,4,0.383433,0.23006,0.613493,0.6,328,32,40,200,32,40,0,2,1,3,4,15,0,0,0,0,0,33,78,7.8,12.934021,0,23,36,6,8.602325,0,33,114,7.125,11.218289,247.001648,23763365.98,26080162.05,2897795.783,7834036.781,220.060349,1519531.965,2051836.014,410367.2028,633907.6108,220.060349,23763365.98,26080162.05,1738677.47,6101540.151,4.371138,3.333333,2,26,12,0,0,0,0,0,0,2316796.064,2316796.064,2316796.064,2316796.064,0,23763365.98,23763365.98,23763365.98,23763365.98,0,64240,26847,502,MQTT_Publish,0
56719,1883,tcp,mqtt,27.91453,10,6,3,4,0.358236,0.214942,0.573178,0.6,328,32,40,200,32,40,0,2,1,3,4,15,0,0,0,0,0,33,78,7.8,12.934021,0,23,36,6,8.602325,0,33,114,7.125,11.218289,241.994858,25867340.8,27914529.8,3101614.422,8548544.025,73.90976,1567842.96,1891866.922,378373.3845,669178.2404,73.90976,25867340.8,27914529.8,1860968.653,6650727.759,4.083895,3.333333,2,26,12,0,0,0,0,0,0,2047188.997,2047188.997,2047188.997,2047188.997,0,25867340.8,25867340.8,25867340.8,25867340.8,0,64240,26847,502,MQTT_Publish,0
41351,1883,tcp,mqtt,40.092038,10,6,3,4,0.249426,0.149656,0.399082,0.6,328,32,40,200,32,40,0,2,1,3,4,15,0,0,0,0,0,33,78,7.8,12.934021,0,23,36,6,8.602325,0,33,114,7.125,11.218289,241.041183,37761565.92,40092037.92,4454670.88,12495538.75,80.823898,1487531.185,2047680.855,409536.171,618157.2027,80.823898,37761565.92,40092037.92,2672802.528,9712078.319,2.843457,3.333333,2,26,12,0,0,0,0,0,0,2330471.992,2330471.992,2330471.992,2330471.992,0,37761565.92,37761565.92,37761565.92,37761565.92,0,64240,26847,502,MQTT_Publish,0
51371,1883,tcp,mqtt,37.050086,10,6,3,4,0.269905,0.161943,0.431848,0.6,328,32,40,200,32,40,0,2,1,3,4,15,0,0,0,0,0,33,78,7.8,12.934021,0,23,36,6,8.602325,0,33,114,7.125,11.218289,256.061554,34587359.91,37050086.02,4116676.225,11432922.48,514.984131,1538367.033,2115201.95,423040.39,639707.2381,256.061554,34587359.91,37050086.02,2470005.735,8890863.389,3.076916,3.333333,2,26,12,0,0,0,0,0,0,2462726.116,2462726.116,2462726.116,2462726.116,0,34587359.91,34587359.91,34587359.91,34587359.91,0,64240,26847,502,MQTT_Publish,0
59863,1883,tcp,mqtt,14.934813,10,6,3,4,0.669577,0.401746,1.071322,0.6,328,32,40,200,32,40,0,2,1,3,4,15,0,0,0,0,0,33,78,7.8,12.934021,0,23,36,6,8.602325,0,33,114,7.125,11.218289,236.988068,12848732.95,14934813.02,1659423.669,4219652.87,91.075897,1593234.062,1925080.061,385016.0122,680475.4181,91.075897,12848732.95,14934813.02,995654.2015,3298857.623,7.633172,3.333333,2,26,12,0,0,0,0,0,0,2086080.074,2086080.074,2086080.074,2086080.074,0,12848732.95,12848732.95,12848732.95,12848732.95,0,64240,26847,502,MQTT_Publish,0
35931,1883,tcp,mqtt,5.026326,10,6,3,4,1.989525,1.193715,3.18324,0.6,328,32,40,200,32,40,0,2,1,3,4,15,0,0,0,0,0,33,78,7.8,12.934021,0,23,36,6,8.602325,0,33,114,7.125,11.218289,236.988068,2739669.8,5026325.941,558480.6601,898797.899,591.993332,1485024.929,2020046.949,404009.3899,618398.0465,236.988068,2739669.8,5026325.941,335088.3961,735897.7786,22.680582,3.333333,2,26,12,0,0,0,0,0,0,5026325.941,5026325.941,5026325.941,5026325.941,0,0,0,0,0,0,64240,26847,502,MQTT_Publish,0
55679,1883,tcp,mqtt,19.049674,10,6,3,4,0.524943,0.314966,0.839909,0.6,328,32,40,200,32,40,0,2,1,3,4,15,0,0,0,0,0,33,78,7.8,12.934021,0,23,36,6,8.602325,0,33,114,7.125,11.218289,238.895416,16765538.22,19049674.03,2116630.448,5506927.266,188.112259,1515398.026,2028067.112,405613.4224,633328.3784,188.112259,16765538.22,19049674.03,1269978.269,4298958.544,5.984354,3.333333,2,26,12,0,0,0,0,0,0,2284135.818,2284135.818,2284135.818,2284135.818,0,16765538.22,16765538.22,16765538.22,16765538.22,0,64240,26847,502,MQTT_Publish,0
59407,1883,tcp,mqtt,45.033652,10,6,3,4,0.222056,0.133234,0.35529,0.6,328,32,40,200,32,40,0,2,1,3,4,15,0,0,0,0,0,33,78,7.8,12.934021,0,23,36,6,8.602325,0,33,114,7.125,11.218289,232.934952,42947100.88,45033651.83,5003739.092,14235711.74,76.055527,1592000.961,1920103.073,384020.6146,680219.3643,76.055527,42947100.88,45033651.83,3002243.455,11056271.89,2.53144,3.333333,2,26,12,0,0,0,0,0,0,2086550.951,2086550.951,2086550.951,2086550.951,0,42947100.88,42947100.88,42947100.88,42947100.88,0,64240,26847,502,MQTT_Publish,0
